Name,club,overall,player_positions
Marcelo Adrián Carrusca,Adelaide United,68,CAM
Hugo Mariano Pavone,Cruz Azul,68,ST
Diego Armando Herner,Independiente Medellín,68,CB
Rodrigo Ezequiel Díaz,Deportes Iquique,68,CAM
Mauricio Martín Romero,Puebla FC,68,CB
Karel D'Haene,SV Zulte-Waregem,68,CB
Luciano Ramón Palos Ongaro,CD Cobreloa,68,GK
Germán David Ré,Estudiantes de La Plata,68,CB
Gökhan Ünal,Balıkesirspor,68,ST
Christian Schwegler,FC Red Bull Salzburg,68,RB
Sergio Mora Sánchez,AD Alcorcón,68,"CM, CDM, CAM"
Miguel Ángel González González,Deportivo Alavés,68,CB
Jonathan Ruiz Llaga,SD Ponferradina,68,"CDM, CM"
José Juan Figueiras García,CD Lugo,68,GK
Daniel Giménez Hernández,Real Betis,68,GK
Daniel  Monberg Jensen,SønderjyskE,68,CM
Iñaki Astiz Ventura,Legia Warszawa,68,CB
Pavel Pogrebnyak,Reading,68,ST
Artur Tlisov,Kuban Krasnodar,68,"CDM, CM"
Anton Bober,Mordovia Saransk,68,"LM, CM"
Espen Ruud,Odense Boldklub,68,RB
Ronald Zubar,AC Ajaccio,68,CB
Kasper  Wellemberg Lorentzen,FC Nordsjælland,68,"RW, CAM, ST"
Simon  Busk Poulsen,AZ Alkmaar,68,LB
Ramazan Özcan,FC Ingolstadt 04,68,GK
Franz Schiemer,FC Red Bull Salzburg,68,CB
Olivier Occéan,1. FC Kaiserslautern,68,ST
Dean Marney,Burnley,68,"CM, CDM"
Lucas Matías Licht,Gimnasia y Esgrima La Plata,68,LB
Łukasz Garguła,Wisła Kraków,68,"CAM, CM, LM"
Hernán Darío Pellerano,Club Tijuana,68,CB
Craig Mackail-Smith,Brighton & Hove Albion,68,ST
Amin Soleiman Askar,SK Brann,68,"RM, LM"
신화용 申和容,Pohang Steelers,68,GK
Kenneth Emil Petersen,Aalborg BK,68,CB
Scott  McDonald,Millwall,68,"CAM, CM, CF"
David Bičík,Czech Republic,68,GK
Federico Vilar Baudena,Club Atlas,68,GK
Matthew Mills,Bolton Wanderers,68,CB
Dexter  Blackstock,Nottingham Forest,68,ST
Carlos Adrián Morales Higuera,Monarcas Morelia,68,"LB, LM"
Damián Ariel Álvarez,Tigres U.A.N.L.,68,"LM, CAM, LW, RW"
Julien Faubert,FC Girondins de Bordeaux,68,"RM, RB"
José Julián De La Cuesta Herrera,Independiente Santa Fe,68,CB
Carlos Augusto Ochoa Mendoza,Tiburones Rojos de Veracruz,68,"ST, CF, RW"
Jorge Iván Estrada Manjarrez,Tigres U.A.N.L.,68,RB
Jamie Mackie,Reading,68,"RM, ST, RW"
Gonzalo Pineda Reyes,Seattle Sounders FC,68,"CM, CDM"
Ricardo Jorge Ferreira Pinto da Silva,FC Paços de Ferreira,68,CB
Uwe Hünemeier,SC Paderborn 07,68,CB
Edmond Kapllani,FSV Frankfurt,68,ST
Michael Parensen,1. FC Union Berlin,68,"CDM, LB"
Sanel Jahić,Grasshopper Club Zürich,68,"CB, CDM, CM, RB"
Damir Vrančić,Eintracht Braunschweig,68,"CM, CDM"
Joël André Sami,AS Nancy Lorraine,68,CB
Javier Aníbal Elizondo,CD Antofagasta,68,ST
Rodrigo Defendi,Vitória Guimarães,68,CB
Gianpietro Zecchin,Varese,68,"RM, CM, LM"
Daniel Fox,Nottingham Forest,68,"LB, CB"
Peter Larsson,Helsingborgs IF,68,CB
Gianni Munari,Watford,68,"CM, CDM"
Sölvi Ottesen,FC Ural Yekaterinburg,68,"CB, RB"
Stephen  Hunt,Ipswich Town,68,"LM, RM, CAM"
Piotr Leciejewski,SK Brann,68,GK
Markus Berger,FC Ural Yekaterinburg,68,"CB, RB"
Ghislain Gimbert,ESTAC Troyes,68,ST
Luke  Moore,Toronto FC,68,ST
Emanuel Alejandro Villa,Tigres U.A.N.L.,68,"ST, CF"
Oleg Ivanov,Terek Grozny,68,"CAM, CDM, CM"
Donovan Ricketts,Portland Timbers,68,GK
Evaldo dos Santos Fabiano,Gil Vicente FC,68,LB
Tim Matthys,KV Mechelen,68,RM
Andrew Crofts,Brighton & Hove Albion,68,"CM, CDM"
Behrang Safari,FC Basel 1893,68,LB
Stéphane Darbion,ESTAC Troyes,68,"RM, LM"
Roger Rodrigues da Silva,Suwon Samsung Bluewings,68,"ST, CF"
Francisco Jiménez Tejada,Córdoba CF,68,ST
Jeff Larentowicz,Chicago Fire,68,"CDM, CB"
Michael Parkhurst,Columbus Crew SC,68,"CB, RB, LB"
Dorin Nicolae Goian,Romania,68,"CB, LB"
Ângelo Mariano De Almeida,Latina,68,"RM, RB"
Nicolás Gastón Navarro,Club Atlético Tigre,68,GK
Tomasz Podgórski,Piast Gliwice,68,"LM, RM"
Vladimir Marín Ríos,Independiente Medellín,68,LB
Alexandru Gaţcan,FC Rostov,68,CDM
Dmitriy Belorukov,Amkar Perm,68,CB
Rob Elliot,Newcastle United,68,GK
Sébastien Le Toux,Philadelphia Union,68,"RW, RM"
Riccardo Cazzola,Cesena,68,CM
Raffaele Schiavi,Frosinone,68,"CB, RB"
Martín Enrique Arzuaga Coronel,Uniautónoma FC,68,ST
Ovidiu Ștefan Hoban,Romania,68,"CDM, CM"
Luis Gerardo Venegas Zumarán,Club Atlas,68,"CB, LB"
Torsten Oehrl,Eintracht Braunschweig,68,"ST, CAM"
Yann Kermorgant,Bournemouth,68,ST
Antonio Balzano,Cagliari,68,"RB, RM"
David Rodríguez Sánchez,AD Alcorcón,68,"ST, LW, RW, LM"
Rogelio Alfredo Chávez Martínez,Cruz Azul,68,"RB, RWB, CDM"
Javier Carpio Martín,SD Ponferradina,68,RB
Óscar Díaz González,Real Valladolid CF,68,"ST, LM"
Edgar Eduardo Castillo Carrillo,Club Atlas,68,"LB, CM"
Leobardo López García,Tiburones Rojos de Veracruz,68,CB
Hélder José Vaz Cabral,Vitória de Setúbal,68,LB
Tiago Carlos  Morais Valente,Lechia Gdańsk,68,CB
Joey van den Berg,SC Heerenveen,68,"CDM, CB"
Aniello Cutolo,Livorno,68,"RW, LW, CF"
Luis Manuel Seijas Gunther,Independiente Santa Fe,68,LM
Enzo Hernán Gutiérrez Lencinas,Universidad de Chile,68,"ST, LW"
Onur Kaya,Sporting Lokeren,68,LM
Andris Vaņins,FC Sion,68,GK
Stephen Quinn,Hull City,68,"CM, LM"
Siboniso Pa Gaxa,Kaizer Chiefs,68,"RB, LB"
Siyabonga Solace Nkosi,Kaizer Chiefs,68,"CAM, CM, CF"
Wilson Roberto Palacios Suazo,Stoke City,68,"CDM, CM"
Didier Janvier Ovono Ebang,KV Oostende,68,GK
Jorge Daniel Guagua Tamayo,Ecuador,68,CB
Walter Orlando Ayoví Corozo,Pachuca,68,"CM, LM, LWB"
Dennis Oliech,AC Ajaccio,68,"ST, RM"
Jérémy Choplin,FC Metz,68,CB
염기훈 廉基勋,Suwon Samsung Bluewings,68,"LW, CAM, LM"
José Ricardo Devaca Sánchez,Club Atlético Banfield,68,CB
Filipe Miguel Maganinho dos Santos Gonçalves,Estoril Praia,68,"CM, CDM"
Bréiner Clemente Castillo Caicedo,Envigado FC,68,GK
Simone Missiroli,Sassuolo,68,CM
José Alcídes Moreno Mora,La Equidad,68,ST
Mattias Bjärsmyr,IFK Göteborg,68,CB
José María Cárdenas López,Club León,68,"LM, LWB"
Yerson Flavio Opazo Riquelme,CD O'Higgins,68,RB
Mark  Milligan,Melbourne Victory,68,CDM
Gustav Svensson,IFK Göteborg,68,"CDM, CM, CB"
Ludovic Baal,Racing Club de Lens,68,"LB, CM, LM"
Timothy Derijck,ADO Den Haag,68,CB
Agustín García Íñiguez,RCD Mallorca,68,"CB, LB"
Hakan Özmert,Kardemir Karabükspor,68,CDM
Daniele Capelli,Cesena,68,CB
Marko Lomić,Mordovia Saransk,68,LB
Ricardo Faty,Standard de Liège,68,"CDM, CB"
Charlie Mulgrew,Celtic,68,"CM, LM, CB"
Lucas Simón,CD Huachipato,68,"ST, RW"
Veselin Milchev Minev,Bulgaria,68,"LB, CB"
George Boyd,Burnley,68,"LM, CAM"
Leandro Damián Marcelo Grimi,Racing Club,68,"CB, LB"
Luis Robles,New York Red Bulls,68,GK
José Alberto Shaffer,Unión La Calera,68,LB
Claudio Coralli,Cittadella,68,ST
Václav Procházka,Czech Republic,68,"CB, CDM"
Milan Petržela,Czech Republic,68,"RM, RW, LM"
Shaun Williams,Millwall,68,"CDM, CM, CB"
Bruno Manuel Rodrigues Silva,Os Belenenses,68,CDM
Paul Alo'o Efoulou,Al Taawoun,68,ST
Petar Zanev,Amkar Perm,68,LB
Nicolò Cherubin,Atalanta,68,CB
Robson Severino da Silva,Waasland-Beveren,68,CB
Alexandre Cuvillier,Stade Brestois 29,68,LM
Bruno Miguel Moreira de Sousa,Estoril Praia,68,CB
Álvaro José Domínguez Cabezas,Junior FC,68,CAM
Gabriele Perico,Cesena,68,RB
Adam Nemec,1. FC Union Berlin,68,ST
Gennaro Troianiello,Bologna,68,"RW, CF"
Mathías Leonardo Vidangossy Rebolledo,Unión Española,68,"LW, RW"
Edgar Fabián Espíndola,DC United,68,ST
Gonzalo Eulogio Zárate,BSC Young Boys,68,RM
Yan Tigorev,Lokomotiv Moscow,68,"CDM, CM"
Sean  Franklin,DC United,68,RB
Jámison Olave Mosquera,New York Red Bulls,68,CB
Joffre David Guerrón Méndez,Tigres U.A.N.L.,68,"RM, LM, ST"
Kagisho Evidence Dikgacoi,Cardiff City,68,"CDM, CM"
Luis Fernando Fuentes Vargas,U.N.A.M.,68,"LB, CB, LM, RB"
신형민 辛炯珉,Jeonbuk Hyundai Motors,68,"CDM, CM, LWB, CB"
José Hibert Alberto Ruiz Vázquez,Monarcas Morelia,68,"CDM, CM"
Jose Maria Añibarro Astondoa,SD Eibar,68,CB
Sebastián Alejandro Roco Melgarejo,CD Cobreloa,68,CB
Mirko Valdifiori,Empoli,68,"CM, CDM"
Rodnei Francisco de Lima,FC Red Bull Salzburg,68,CB
Thiago Rangel Cionek,Modena,68,CB
Jean-Jacques Gosso Gosso,Gençlerbirliği SK,68,"CDM, RB"
Martyn Woolford,Millwall,68,"RM, LM, CAM"
Pavle Ninkov,Toulouse Football Club,68,"RM, RB"
Chris Pontius,DC United,68,"LM, ST, CF, CAM"
Hendry Bernardo Thomas Suazo,FC Dallas,68,"CDM, CM"
Osama Abdulrezag Hawsawi,Al Ahli,68,CB
Pedro Miguel Barbosa Queirós,Vitória de Setúbal,68,RB
Diego Cháves,CD O'Higgins,68,ST
Lalaina Nomenjanahary,Racing Club de Lens,68,"LW, LM"
Roger de Oliveira Bernardo,FC Ingolstadt 04,68,"CB, CDM"
Dorian Lévêque,En Avant de Guingamp,68,"LB, RB"
Rooi Petros Mahamutsa,Orlando Pirates,68,"CB, RB"
Gonzalo Alejandro Jara Reyes,1. FSV Mainz 05,68,"RB, CB, CDM"
Kingston Nkhatha,Kaizer Chiefs,68,"ST, CF"
Yulián Anchico,Independiente Santa Fe,68,"RM, RB"
Carlos Ruíz Aránega,CD Tenerife,68,"CB, LB"
Matthew Smith,Brisbane Roar,68,CB
Dejan Lekić,SD Eibar,68,ST
Mehmet Batdal,Medipol Başakşehir FK,68,ST
Anthony Losilla,VfL Bochum 1848,68,CDM
Luis Carlos Arias Cardona,Independiente Santa Fe,68,CM
Diego Ferney Chará Zamora,Portland Timbers,68,"CDM, CM"
Nélson Diogo Freitas Cunha,Moreirense FC,68,CM
Lehlohonolo Michael Majoro,Orlando Pirates,68,"ST, LM"
Cesáreo Gonzado,Venezuela,68,"CM, RW, RM, CAM"
Lucio Reija,Venezuela,68,"LM, CAM, RM, CM"
Andrés Cadavid,Millonarios FC,68,CB
Svetoslav Dyakov,Bulgaria,68,"CDM, CM"
Matthew Robert Jones,Os Belenenses,68,GK
Mohammed Husain,Al Nassr,68,CB
Edinson Manuel Palomino Marrugo,Rionegro Águilas,68,"ST, LM"
Víctor Hugo Giraldo López,Deportivo Cali,68,RB
Lucas Raúl Giovini Schiapino,Unión La Calera,68,GK
Luis Manuel Narváez Pitalúa,Junior FC,68,"CDM, CM"
Andrés Felipe Andrade Torres,Jaguares de Chiapas,68,"CAM, RW, ST, CM"
Carlos Mario Arboleda Ampudia,Rionegro Águilas,68,RB
Luis Alberto Estacio Valverde,Deportes Tolima,68,GK
Farid Alfonso Díaz Rhenals,Atlético Nacional,68,LB
Manuel Villalobos,Deportes Iquique,68,"ST, CF"
Néstor Moiraghi,Club Olimpo,68,CB
Pedro Muñoz,CD Universidad de Concepción,68,"RW, RM, ST"
Mauro Olivi,Audax Italiano,68,"LW, CF"
Brayan Antonio Beckeles,Boavista FC,68,"RB, CDM"
Paulo César Arango Ambuila,La Equidad,68,"RM, CAM"
Carlos Alveiro Rentería Cuesta,Patriotas Boyacá FC,68,ST
José Claudeon dos Santos,Boavista FC,68,ST
Julio César Chiarini,River Plate,68,GK
Germán Lanaro,CD Palestino,68,CB
Marcos Paulo Mesquita Lopes,LOSC Lille,67,CAM
Kingsley Coman,Juventus,67,"LW, ST"
Patrick Roberts,Fulham,67,RM
Francisco Rodriguez,FC Zürich,67,"RM, LM, CM, CAM"
Alessio Cragno,Cagliari,67,GK
Enver Cenk Şahin,Medipol Başakşehir FK,67,"RW, RM"
Kaan Ayhan,FC Schalke 04,67,"CB, CDM, RB"
Nathan Aké,Chelsea,67,"CB, CDM"
Pierre-Emile Højbjerg,FC Bayern München,67,"CM, CDM, CAM"
Daley Sinkgraven,SC Heerenveen,67,"CAM, LW"
Jamaal Lascelles,Nottingham Forest,67,"CB, RB"
Daniele Rugani,Empoli,67,CB
Dzhamaldin Khodzhaniyazov,Zenit St. Petersburg,67,"LB, CB"
Yussuf Yurary Poulsen,RB Leipzig,67,"ST, RW"
Julian Green,Hamburger SV,67,"RW, LW, ST"
Felipe Manuel Campos Mosqueira,CD Palestino,67,RB
Théo Bongonda Mbul'Ofeko Batombo,SV Zulte-Waregem,67,LM
Gabriel Castellón,Santiago Wanderers,67,GK
Guillermo Fernández Hierro,Athletic Club de Bilbao,67,"CF, ST"
Donovan Léon,AJ Auxerre,67,GK
Danilo Cataldi,Lazio,67,"CM, CAM"
Alberto Alves Coelho,Brentford,67,ST
Jorrit Hendrix,PSV,67,"CB, CDM"
Hervin Ongenda,Sporting Club de Bastia,67,"LW, CM"
Sandro  Ramírez Castillo,FC Barcelona,67,"ST, CF, RW"
Robert Hall,Bolton Wanderers,67,LM
Sergio Rodríguez Hurtado,Real Betis,67,"CAM, LM"
Saido Berahino,West Bromwich Albion,67,"ST, RM"
Mattia Valoti,Hellas Verona,67,"CAM, RM"
Emyr Huws,Wigan Athletic,67,"CM, CDM"
Amin Younes,1. FC Kaiserslautern,67,"CF, LM, RM"
Fahad Mosaed Al Muwallad Al Harbi,Al Ittihad,67,"RM, ST, LM"
Daniel Amartey,FC København,67,"CB, CM"
Ayoze Pérez Gutiérrez,Newcastle United,67,"ST, CAM"
Tin Jedvaj,Bayer 04 Leverkusen,67,"RB, CB"
Corentin Tolisso,Olympique Lyonnais,67,"CM, RB, CDM, LB"
Spyros Risvanis,Panathinaikos FC,67,CB
Erik Sviatchenko,FC Midtjylland,67,CB
Jamie Paterson,Nottingham Forest,67,"LM, LW, ST"
Özkan Yildirim,SV Werder Bremen,67,"CAM, LM"
Jordon  Ibe,Derby County,67,"LM, LW, ST"
Eddy Silvestre Pascual Israfilov,Granada CF,67,"CAM, CDM, CM"
Jádson Alves dos Santos,Udinese,67,CDM
Louis Schaub,SK Rapid Wien,67,"CAM, LW, RW"
Elseid Hysaj,Empoli,67,"LB, RB"
Luis Alberto Pavez Muñoz,Colo-Colo,67,LB
Matteo Politano,Pescara,67,"RW, LW"
Marcos Astina,Club Atlético Lanús,67,RW
Ryan Thomas,PEC Zwolle,67,"LM, CAM"
Valon Berisha,FC Red Bull Salzburg,67,"CM, CAM"
Christopher Buchtmann,FC St. Pauli,67,"CM, CDM, CAM"
Loris Benito,Switzerland,67,"LB, LM"
Casper Sloth,Leeds United,67,"CM, RM, CAM"
Thibaut Van Acker,KSV Cercle Brugge,67,"CDM, CM"
Lee Nicholls,Wigan Athletic,67,GK
Michał Żyro,Legia Warszawa,67,"LM, RM, CAM"
Bartłomiej Pawłowski,Lechia Gdańsk,67,"CAM, RM, ST"
Rohan Ince,Brighton & Hove Albion,67,"CDM, CM, CB"
Ghayas Zahid,Vålerenga Fotball,67,"CAM, CM"
Giuseppe De Luca,Bari,67,"CF, ST"
Sergi Samper Montañá,FC Barcelona B,67,"CDM, CM"
Joshua Brenet,PSV,67,RB
Terell Ondaan,Willem II,67,"RW, LW"
Pape Moussa Konaté,FC Sion,67,"ST, RW"
Karol Linetty,Lech Poznań,67,"CDM, CM"
Wendell Nascimento Borges,Bayer 04 Leverkusen,67,"LB, LWB"
Cristian Alejandro Cuevas Jara,Universidad de Chile,67,"LM, LW, LB"
Salvatore Molina,Atalanta,67,RM
Naby Keita,FC Red Bull Salzburg,67,"CM, RM, LM, CAM"
Kevin Friesenbichler,Lechia Gdańsk,67,ST
Brian Fernández,Defensa y Justicia,67,LW
Sercan Yıldırım,Balıkesirspor,67,"ST, RW, LW"
Gianni Bruno,Évian Thonon Gaillard FC,67,ST
Jay Aston Emmanuel-Thomas,Bristol City,67,"ST, CAM"
Henrik Ojamaa,Motherwell,67,"LM, RM, ST"
Simone Colombi,Cagliari,67,GK
Luigi Sepe,Empoli,67,GK
Miiko Martín Albornoz Inola,Hannover 96,67,RB
Reinhold Yabo,Karlsruher SC,67,"CDM, CM"
Torgeir Børven,FC Twente,67,ST
Atila Turan,Kasimpaşa SK,67,"LB, LM"
Anga Dedryck Boyata,Manchester City,67,"RB, CB"
Gheorghe Teodor Grozav,Terek Grozny,67,"CF, ST, CAM, RW"
Martin Linnes,Molde FK,67,"RB, RM"
Grant Hanley,Blackburn Rovers,67,"CB, LB"
Simon Thern,Malmö FF,67,"CM, LM"
Joshua Gatt,Molde FK,67,"RM, LM, RB"
Danny  Vieira da Costa,FC Ingolstadt 04,67,RB
Aníbal Araújo Capela,Associação Académica de Coimbra,67,CB
Adam Taggart,Fulham,67,"ST, CF"
Konstantinos Fortounis,Olympiacos CFP,67,"RM, LM, CM, CAM"
Kevin Stöger,1. FC Kaiserslautern,67,"CAM, LM, ST, CDM"
Pedro Bigas Rigo,RCD Mallorca,67,"CB, LB"
José Antonio Delgado Villar,Real Betis,67,"CDM, CM"
Mario Lemina,Olympique de Marseille,67,"CM, CDM"
小野 裕二,Standard de Liège,67,LM
Milan Rodić,Zenit St. Petersburg,67,LB
Cristian Andrés Palomeque Valoyes,Once Caldas,67,LM
Alejandro Andrés Contreras Daza,CD Palestino,67,CB
Maximiliano Urruti,Portland Timbers,67,ST
Ramiro Cáseres,Vélez Sarsfield,67,ST
Federico Rasic,Arsenal de Sarandí,67,ST
José Luis Gómez,Racing Club,67,RB
Mahamadou Bamba N'Diaye,ESTAC Troyes,67,CB
Oier Olazábal Paredes,Granada CF,67,GK
Alex Smithies,Huddersfield Town,67,GK
Michael Lang,Grasshopper Club Zürich,67,"RB, CB"
Joshua King,Blackburn Rovers,67,"LM, RM, ST"
Hugo Isaac Rodríguez De La O,Pachuca,67,"CB, RB"
Ryan Jack,Aberdeen,67,"CDM, CM, RB, RM"
Bartosz Salamon,Pescara,67,"CB, CDM"
Abdulwahid Sissoko,Granada CF,67,"CDM, LB"
Emmanuel Yaw Frimpong,FC Ufa,67,"CDM, CM"
Marco Stiepermann,SpVgg Greuther Fürth,67,"RM, CF, CAM"
Lennart Thy,FC St. Pauli,67,"RM, CF, ST, LM"
Shane Duffy,Blackburn Rovers,67,CB
Steve Cook,Bournemouth,67,CB
Germán Alejandro Pezzella,River Plate,67,CB
Jack Hunt,Nottingham Forest,67,"RB, RM"
Víctor Laguardia Cisneros,Deportivo Alavés,67,CB
Florian Kainz,SK Rapid Wien,67,LM
Elbasan Rashani,Brøndby IF,67,"LW, RW"
Lewis Dunk,Brighton & Hove Albion,67,CB
Eray İşcan,Galatasaray SK,67,GK
Willy Boly,SC Braga,67,CB
Neeskens Kebano,Sporting de Charleroi,67,CAM
Patrick Bauer,Clube Sport Marítimo,67,CB
Kenneth Karim Otigba,SC Heerenveen,67,CB
Ferhan Hasani,Brøndby IF,67,"RM, LM"
Ali M'Madi,GFC Ajaccio,67,ST
Gerard Moreno Balagueró,Villarreal CF,67,"ST, CF"
Souleymane Doukara,Leeds United,67,"ST, CF"
Péricles Santos Pereira,Gil Vicente FC,67,CB
Ante Vukušić,Waasland-Beveren,67,ST
Sheldon Bateau,KV Mechelen,67,"CB, CDM"
Robin Ariel Ramírez González,Deportivo Cali,67,ST
Johan Andrés Mojica Palacio,Real Valladolid CF,67,LB
Mauricio Andrés Cuero Castillo,Club Olimpo,67,RM
César Valenzuela Martínez,CD Palestino,67,CAM
Cristian Harson Bonilla Garzón,Atlético Nacional,67,GK
Jorge Vidal Valdez Chamorro,Club Atlético Lanús,67,CM
Gustavo Raúl Gómez Portillo,Club Atlético Lanús,67,CB
Buhle Mkhwanazi,South Africa,67,CB
Papa Alioune Ndiaye,FK Bodø/Glimt,67,"CAM, CM"
Sam Baldock,Brighton & Hove Albion,67,"ST, CF"
Fernando Martín Forestieri,Watford,67,"ST, CF"
Alexandr Prudnikov,Dinamo Moscow,67,ST
Batuhan Karadeniz,Sivasspor,67,ST
Oliver Norwood,Reading,67,"CM, CDM"
Cameron Stewart,Ipswich Town,67,"LM, RM"
Levan Mchedlidze,Empoli,67,ST
Toko Nzuzi Bundebele,Brighton & Hove Albion,67,"CDM, CAM, CM"
Christian Kabasele,KRC Genk,67,CB
Enoch Kofi Adu,Malmö FF,67,"CM, CDM"
Deni Alar,SK Rapid Wien,67,"ST, CF, CAM, LM"
Leandro Cabrera,Real Zaragoza,67,"CB, LB"
Vid Belec,Atiker Konyaspor,67,GK
Armin Bačinovič,SS Virtus Lanciano,67,"CM, CDM"
Jason  Davidson,West Bromwich Albion,67,LB
Saliou Ciss,Valenciennes FC,67,"LB, CB"
Bartosz Bereszyński,Legia Warszawa,67,"RB, RM, CF"
Zakarya Bergdich,Real Valladolid CF,67,"LM, LB"
Aleksandr Zotov,Arsenal Tula,67,"CDM, CM"
Lorenzo Leroy Ebecilio,Mordovia Saransk,67,"LW, RW"
Mark Uth,SC Heerenveen,67,ST
Alhassan Wakaso,Rio Ave FC,67,CDM
José Ángel Alonso Martín,Elche CF,67,CB
José Manuel Fernández Reyes,Real Zaragoza,67,RB
Mathieu Deplagne,Montpellier HSC,67,RB
Yacouba Sylla,Kayseri Erciyesspor,67,"CM, CDM"
Jody Lukoki,PEC Zwolle,67,RM
윤일록 尹日录,FC Seoul,67,"LW, RW, ST, LM"
Luis Jan Piers Advíncula Castrillón,Vitória de Setúbal,67,"RB, LB"
Paweł Olkowski,1. FC Köln,67,"RB, RM"
Niclas Füllkrug,1. FC Nürnberg,67,"ST, LM"
Alexander Ring,1. FC Kaiserslautern,67,"CM, CDM, RM"
Bryan Verboom,SV Zulte-Waregem,67,LB
Raman Chibsah,Sassuolo,67,"CDM, CM"
Franco Vázquez,Palermo,67,"CAM, CF"
Thandani Ntshumayelo,Orlando Pirates,67,"CDM, CM"
Kacper Przybyłko,SpVgg Greuther Fürth,67,ST
Daniel Łukasik,Lechia Gdańsk,67,"CDM, CM"
Bruno Andrade de Toledo Nascimento,Estoril Praia,67,CB
Daniele Sciaudone,Bari,67,CM
Augusto Jorge Mateo Solari,River Plate,67,"RM, RB"
Sebastián Palacios,Arsenal de Sarandí,67,ST
Stanislav Kritsyuk,SC Braga,67,GK
Isaac Alejandro Díaz Lobos,Jaguares de Chiapas,67,ST
Sergio Daniel López,Godoy Cruz,67,"CAM, RM"
Mauricio Alejandro Viana Caamaño,Santiago Wanderers,67,GK
Fernando Elizari,CD O'Higgins,67,"CAM, ST"
André Filipe Claro de Jesus,FC Arouca,67,"LW, RW, ST"
Tareq Khattab,Al Shabab,67,CB
Octavio Rivero,CD O'Higgins,67,ST
Daniel Ramírez Fernández,Valencia CF,67,"CAM, LM"
Magnus Troest,SS Virtus Lanciano,67,CB
Carlos Carmona Bonet,Real Sporting de Gijón,67,"RM, LM, CAM"
Paul Anderson,Ipswich Town,67,"RM, LM"
Hugo Ventura Ferreira Moura,Os Belenenses,67,GK
Scott Golbourne,Wolverhampton Wanderers,67,LB
Gabriel Arturo Torres Tejada,Colorado Rapids,67,"ST, LM"
Birkir Bjarnason,Pescara,67,"CM, CAM"
Michel Morganella,Palermo,67,"RM, RB"
Salif Dianda,Ternana,67,RM
Vinícius Silva Soares,Ulsan Hyundai FC,67,"CF, CAM, RM, LM"
Rajiv van La Parra,Wolverhampton Wanderers,67,"RW, LW"
Mirko Eramo,Ternana,67,CM
Ulises Alejandro Dávila Plascencia,CD Tenerife,67,"CAM, ST"
Carlos Eduardo Fierro Guerrero,Guadalajara,67,"RW, ST, LW"
Sambou Yatabaré,En Avant de Guingamp,67,"CDM, CM, LM"
Ivan Ivanov,FC Basel 1893,67,CB
Jonas Martin,Montpellier HSC,67,"CM, CDM"
Leandro Bacuna,Aston Villa,67,"RB, RM, CAM"
Bart Schenkeveld,Heracles Almelo,67,CB
Zsolt Korcsmár,SpVgg Greuther Fürth,67,"CB, CDM"
Johan Larsson,IF Elfsborg,67,RB
Javier Jiménez Camarero,AD Alcorcón,67,GK
Christopher Avevor,Fortuna Düsseldorf,67,"CB, RB"
Luke Brattan,Brisbane Roar,67,"CDM, CM"
Nicklas Helenius,Aalborg BK,67,ST
Hannes Van Der Bruggen,KAA Gent,67,"CM, CDM"
Terrence Boyd,RB Leipzig,67,ST
Roberto Torres Morales,CA Osasuna,67,"CAM, LM"
Gideão Lima de Castro,Moreirense FC,67,GK
Orhan Ademi,Eintracht Braunschweig,67,"ST, CF"
Mansour Al Harbi,Al Ahli,67,LB
Garry Mendes Rodrigues,Elche CF,67,"LM, RM"
Avilés Hurtado,Pachuca,67,"LW, RM, CAM, LM"
Frank Yusty Fabra Palacios,Deportivo Cali,67,LB
Jefferson Mena Palacios,Independiente Medellín,67,CB
Fredy Hinestroza Arias,Getafe CF,67,LM
José Antonio Quezada Salazar,CD Palestino,67,GK
Leandro Desábato,Vélez Sarsfield,67,CM
Rodrigo Depetris,Atlético de Rafaela,67,"RM, LM"
Deyverson Brum Silva Acosta,Os Belenenses,67,ST
Renato González,Deportivo San Marcos de Arica,67,CAM
Antonio Di Gaudio,Carpi,67,LM
Marcel Tisserand,Toulouse Football Club,67,RM
Roberto Rodriguez,FC St. Gallen,67,"LM, RM"
Reginaldo Artur Faife,CD Nacional,67,LW
Yorleys Mena Palacios,Independiente Medellín,67,ST
Strahil Venkov Popov,Bulgaria,67,RB
Themba Zwane,South Africa,67,"CM, CAM"
Levy Mokgothu,Kaizer Chiefs,67,"LB, RB"
Hamilton Miguel Pereira Ferrón,Monarcas Morelia,67,RM
André Luís Gomes Simões,Moreirense FC,67,"RB, CDM"
Hugo Alejandro Héctor Vilches Manuguian,CD Huachipato,67,ST
Gabriel Enache,Romania,67,"RM, RW"
Jakub Rzeźniczak,Legia Warszawa,67,"CB, RB"
Adam Larsen Kwarasey,Strømsgodset IF,67,GK
Chris McCann,Wigan Athletic,67,"CM, CDM"
Antonino Barillà,Trapani,67,"LM, CM"
Dax McCarty,New York Red Bulls,67,"CDM, CM"
최철순 崔喆淳,Jeonbuk Hyundai Motors,67,"RB, LB, CB"
Anderson Luís Ribeiro Pereira,Estoril Praia,67,RB
Alexander Grünwald,FK Austria Wien,67,"CM, CAM, CDM"
Richard Sukuta-Pasu,KSV Cercle Brugge,67,ST
Riccardo Maniero,Pescara,67,ST
Nathan Delfouneso,Blackpool,67,"ST, LW, LM"
