Name,club,overall,player_positions
Robert Snodgrass,West Ham United,75,"RM, LM"
José de Jesús Corona Rodríguez,Cruz Azul,75,GK
Neri Raúl Cardozo,Racing Club,75,"CM, LM"
Alexandre Dimitri Song-Billong,FC Sion,75,"CDM, CM"
Laurent Ciman,Dijon FCO,75,CB
Gélson da Conceição Tavares Fernandes,Eintracht Frankfurt,75,"CDM, CM"
Oribe Peralta Morones,Club América,75,ST
Gökhan İnler,Medipol Başakşehir FK,75,"CDM, CM"
Matías Agustín Silvestre,Empoli,75,CB
Michael Krohn-Dehli,Deportivo de La Coruña,75,"CM, LM, CDM, CAM"
Andrés Eduardo Pérez Gutiérrez,Deportivo Cali,75,"CDM, CM"
Pablo Horacio Guiñazú,Club Atlético Talleres,75,"CDM, CM"
Adrian Mierzejewski,Changchun Yatai FC,75,"CAM, CF"
Rolando Jorge Pires da Fonseca,Olympique de Marseille,75,CB
Andrea Raggi,AS Monaco,75,"CB, LB, RB"
Bacary Sagna,Montreal Impact,75,"RB, CB"
Nicolas Lombaerts,KV Oostende,75,CB
Dennis Aogo,VfB Stuttgart,75,"CDM, LWB, LB"
Stéphane M'Bia Etoundi,Toulouse Football Club,75,"CB, CDM"
Jakub Błaszczykowski,VfL Wolfsburg,75,"RM, RB, RW"
Brad Jones,Al Nassr,75,GK
Cássio Albuquerque dos Anjos,Al Taawoun,75,GK
José Carlos Gonçalves Rodrigues,FC København,75,CM
Kenneth Vermeer,Feyenoord,75,GK
Scott Sinclair,Celtic,75,LM
Charlie Daniels,Bournemouth,75,"LB, LWB"
Wayne  Hennessey,Crystal Palace,75,GK
Cristian Gabriel Rodríguez Barrotti,Uruguay,75,"CAM, LM"
Nicolás Federico Spolli,Genoa,75,CB
Hugo Ayala Castro,Tigres U.A.N.L.,75,CB
Alberto De La Bella Madureño,UD Las Palmas,75,LB
Matías Lionel Fritzler,Club Atlético Colón,75,"CDM, CM"
Souleymane Bamba,Cardiff City,75,CB
Keiren Westwood,Sheffield Wednesday,75,GK
Luca Cigarini,Cagliari,75,"CM, CDM"
Benny Feilhaber,Los Angeles FC,75,CM
Matías Ariel Fernández Fernández,Club Necaxa,75,"CM, CAM"
Francisco Manuel Rico Castro,Granada CF,75,"CDM, CM, CAM"
Kevin McDonald,Fulham,75,"CDM, CM"
Wanderson  Souza Carneiro,Alanyaspor,75,RB
Sven Kums,RSC Anderlecht,75,"CM, CDM"
Simone Missiroli,SPAL,75,CM
Ola Toivonen,Melbourne Victory,75,"ST, CAM, CF"
Marcelo Alfonso Díaz Rojas,Racing Club,75,"CM, CDM"
Bojan Krkić Pérez,Stoke City,75,"CAM, ST, LW"
Bojan Jokič,Slovenia,75,"LWB, LB"
Haris Medunjanin,Philadelphia Union,75,"CM, CDM"
Nabil Dirar,Fenerbahçe SK,75,RM
Adelino André Vieira de Freitas,PAOK,75,"LB, RM"
Jonathan  de Guzmán,Eintracht Frankfurt,75,"CM, CDM, CAM"
Sebastian Prödl,Watford,75,CB
Papiss Demba Cissé,Alanyaspor,75,ST
Lucas Deaux,En Avant de Guingamp,75,"CDM, CM"
Ryan  Donk,Galatasaray SK,75,"CDM, CM, CB"
Lee Nguyen,Los Angeles FC,75,"CAM, CM, ST"
Fernando Lopes dos Santos Varela,PAOK,75,CB
Ola  Williams Kamara,LA Galaxy,75,"ST, LW"
Nuno Miguel Sousa Pinto,Vitória de Setúbal,75,LB
Luis Carlos Correia Pinto,SD Huesca,75,LB
Matúš Kozáčik,Viktoria Plzeň,75,GK
Bořek Dočkal,Philadelphia Union,75,"CAM, CM"
Marcelo Martins Moreno,Bolivia,75,ST
Odil Akhmedov,Shanghai SIPG FC,75,"CM, CDM"
Cristian Chagas Tarouco,Göztepe SK,75,CB
Víctor Cáceres,Paraguay,75,"CDM, CM"
Claudio Beauvue,Stade Malherbe Caen,75,ST
Oier Olazábal Paredes,Levante UD,75,GK
Raúl Bobadilla,Argentinos Juniors,75,"ST, RM"
Fabian Frei,FC Basel 1893,75,"CDM, CB, CM"
Slobodan Rajković,Palermo,75,CB
Anthony Mounier,Panathinaikos FC,75,"RW, LW"
Facundo Sebastián Roncaglia,RC Celta,75,"CB, RB, LB"
Martin Kelly,Crystal Palace,75,"CB, RB"
Ismaël Traoré,Angers SCO,75,CB
James Chester,Aston Villa,75,CB
Patrick  van Aanholt,Crystal Palace,75,LB
Leroy Fer,Swansea City,75,CM
Jan-Arie van der Heijden,Feyenoord,75,CB
Tamás Kádár,Dynamo Kyiv,75,"CB, LB"
Matías Gustavo Alustiza,U.N.A.M.,75,"CAM, ST"
Albert Danquah Adomah,Aston Villa,75,"LM, RM"
Mame Biram Diouf,Stoke City,75,"ST, RWB, RM"
Denis Glushakov,Spartak Moscow,75,"CDM, CM"
Jorge Daniel Hernández Govea,Pachuca,75,CDM
Dmitriy Tarasov,Lokomotiv Moscow,75,CDM
Mauricio Aníbal Isla Isla,Fenerbahçe SK,75,"RB, CM"
Matías Ezequiel Suárez,Belgrano de Córdoba,75,"CAM, ST"
Rubén  Rochina Naixes,Levante UD,75,"RM, CAM"
Leon-Aderemi Balogun,Brighton & Hove Albion,75,"CB, RB"
Abel Mathías Hernández Platero,PFC CSKA Moscow,75,ST
Mohamed Diamé,Newcastle United,75,"CM, CAM"
Sereso Geoffroy Gonzaroua Dié,FC Basel 1893,75,"CDM, CM"
Admir Mehmedi,VfL Wolfsburg,75,"RM, ST, LM, RW"
Mirko Valdifiori,SPAL,75,"CDM, CM"
Francesco Caputo,Empoli,75,ST
Jonathan Kodjia,Aston Villa,75,ST
Jimmy Durmaz,Toulouse Football Club,75,"LM, CAM, RM"
Saúl Berjón Pérez,Real Oviedo,75,"LM, RM, CAM"
Marcel Risse,1. FC Köln,75,"RM, RB"
Ashley Westwood,Burnley,75,"CM, CDM"
Jonathan Matías Urretaviscaya da Luz,Monterrey,75,"RW, RM"
Cristopher Benjamín Toselli Ríos,CD Everton de Viña del Mar,75,GK
Junior Stanislas,Bournemouth,75,"RM, LM"
Davide Santon,Roma,75,"LB, RB"
Pedro Alcalá Guirado,Girona FC,75,CB
Aleksandar Prijović,PAOK,75,"ST, CF"
Éderzito António Macedo Lopes,Lokomotiv Moscow,75,ST
Karl-Johan Johnsson,En Avant de Guingamp,75,GK
Rubén Salvador Pérez del Mármol,CD Leganés,75,"CDM, CM"
Johannes Hopf,MKE Ankaragücü,75,GK
Mikel Balenziaga Oruesagasti,Athletic Club de Bilbao,75,LB
Tony Jantschke,Borussia Mönchengladbach,75,"RB, CB"
Matías Nicolás Caruzzo,Rosario Central,75,CB
Sebastián Marcelo Blanco,Portland Timbers,75,"LM, CF, RM"
Sandro Ranieri Guimarães Cordeiro,Genoa,75,"CDM, CM"
Adam Smith,Bournemouth,75,"RB, RWB"
Ervin Zukanović,Genoa,75,CB
Deni Alar,SK Rapid Wien,75,"ST, CAM"
大迫 勇也,SV Werder Bremen,75,"CF, ST, CAM"
吉田 麻也,Southampton,75,CB
Pedro Andrés Morales Flores,CD Universidad de Concepción,75,"CAM, LM, CM"
Eneko Bóveda Altube,Deportivo de La Coruña,75,"RB, CB"
Vladislav Ignatiev,Lokomotiv Moscow,75,"RB, RM, LM"
Bruno César Zanaki,Sporting CP,75,"LM, LB, CAM"
José Alberto Cañas Ruiz-Herrera,PAOK,75,"CDM, CM"
Abdelaziz Barrada,Antalyaspor,75,"CAM, RM, LM"
Ludovic Lamine Sané,Orlando City SC,75,CB
Maxime Le Marchand,Fulham,75,"LB, CB"
Guram Kashia,San Jose Earthquakes,75,CB
Marvin Zeegelaar,Watford,75,"LB, LWB"
Maxime Gonalons,Sevilla FC,75,"CDM, CM"
Hanno Behrens,1. FC Nürnberg,75,"CM, CDM"
Nick Viergever,PSV,75,"CB, LB"
Fábio Ricardo Gomes Fonseca,Boavista FC,75,"CAM, CM"
Francisco Portillo Soler,Getafe CF,75,"RM, CAM, LM"
Nenad Tomović,Chievo Verona,75,"CB, RB"
Stefan Ilsanker,RB Leipzig,75,"CDM, CB, RB"
Jagoš Vuković,Olympiacos CFP,75,CB
Mathew Leckie,Hertha BSC,75,"RM, LM, RW"
Miloš Ninković,Sydney FC,75,"CAM, LM"
Javier López Rodríguez,RCD Espanyol,75,RB
Esteban Paredes,Colo-Colo,75,ST
Edson André Sitoe,Stade Rennais FC,75,CB
Jonas Martin,RC Strasbourg Alsace,75,"CM, CAM"
Jens Toornstra,Feyenoord,75,"CAM, CM, RW"
Marco Höger,1. FC Köln,75,"CM, CDM"
Miguel Ángel Guerrero Martín,Olympiacos CFP,75,ST
Oscar Fabián Murillo Murillo,Pachuca,75,CB
Raúl Rodríguez Navas,Real Sociedad,75,CB
Romain Amalfitano,Dijon FCO,75,"CM, CDM"
Francesc Aday Benítez Caraballo,Girona FC,75,"LB, RB, LWB"
Barry Douglas,Leeds United,75,"LB, LWB"
Nicolas De Préville,FC Girondins de Bordeaux,75,"LW, ST"
Ladislav Krejčí,Bologna,75,"LW, RW, RM"
Camillo Ciano,Frosinone,75,"CAM, ST"
Nicolas Benezet,En Avant de Guingamp,75,"CAM, LM, RM"
Edinaldo Gomes Pereira,RCD Espanyol,75,CB
Jasmin Kurtić,SPAL,75,"CM, CAM, CF"
Matthias Ostrzolek,Hannover 96,75,"LB, LWB, CDM"
Abdoulay Diaby,Sporting CP,75,"ST, RW"
Fabrício dos Santos Messias,Urawa Red Diamonds,75,"ST, LW"
Leigh Griffiths,Celtic,75,ST
Thulani Serero,Vitesse,75,"CM, CDM"
Alfredo Donnarumma,Brescia,75,ST
Sekou Junior Sanogo,BSC Young Boys,75,"CDM, CM"
Ricardo Gabriel Álvarez,Club Atlas,75,"CAM, CF"
Antonio García Aranda,Levante UD,75,LB
Evanildo Fernandes Gomes,CD Aves,75,"LW, RW"
Santiago Juan Gentiletti Selak,Albacete BP,75,CB
Carlos Sebastián Sosa Silva,Monarcas Morelia,75,GK
Luís Hernández Rodríguez,Málaga CF,75,CB
Dwight Gayle,West Bromwich Albion,75,ST
Ocimar Almeida Júnior,Guangzhou R&F FC,75,"CDM, CM"
Jordan Ferri,Olympique Lyonnais,75,CM
Mykola Morozyuk,Dynamo Kyiv,75,"RB, RM, LB, LM"
El-Hadji Baye Oumar Niasse,Everton,75,ST
Martín Maximiliano Mantovani,UD Las Palmas,75,CB
José Juan Vázquez Gómez,Santos Laguna,75,"CDM, CM"
Pierrick Capelle,Angers SCO,75,"CM, LM, RW, RM"
Júlio Carolino Tavares,Dijon FCO,75,ST
Pedro Miguel Martins Santos,Columbus Crew SC,75,"RM, LM"
Christopher Paolo César Hurtado Huertas,Atiker Konyaspor,75,CAM
Marc Schnatterer,1. FC Heidenheim 1846,75,"RM, LM"
Florian Niederlechner,SC Freiburg,75,ST
Jérôme Gondorf,SC Freiburg,75,"CM, CDM"
Leonel Vangioni,Monterrey,75,LB
Óscar Duarte,RCD Espanyol,75,CB
Laurent Depoitre,Huddersfield Town,75,ST
Matías Cabrera,Deportivo Cali,75,"CAM, CM"
Diego Martín Rodríguez Berrini,Club Tijuana,75,"CDM, CM"
José Fernando Cuadrado Romero,Once Caldas,75,GK
Daniel Eduardo Bocanegra Ortíz,Atlético Nacional,75,"RB, CB"
Édgar Felipe Pardo Castro,Olympiacos CFP,75,"RM, LM"
Vladimir Javier Hernández Rivero,Atlético Nacional,75,"CAM, LM"
Luis Enrique Quiñónes,Deportivo Toluca,75,LM
Alexander Mejía Sabalsa,Club León,75,CDM
Sergio Postigo Redondo,Levante UD,75,CB
Paolo Duval Goltz,Boca Juniors,75,CB
Silvio Ezequiel Romero,Independiente,75,"ST, RM"
Emmanuel Mas,Boca Juniors,75,LB
Brahian Alemán,Ettifaq FC,75,"CAM, LM, CM"
Gastón Lezcano,Monarcas Morelia,75,"RW, RM"
Rubén Botta,San Lorenzo de Almagro,75,"LM, CAM, RM"
Idrissa Mandiang,Boavista FC,75,CDM
Yuriy Gazinskiy,Russia,75,"CDM, CM"
Josip Pivarić,Dynamo Kyiv,75,"LB, LM"
Khama Billiat,Kaizer Chiefs,75,"RW, ST"
Alejandro Daniel Silva González,Montreal Impact,75,"RW, CM"
Edgar Antonio Méndez Ortega,Cruz Azul,75,"RM, LM, LW"
Jonathan Rodríguez Menéndez,Deportivo Alavés,75,"LM, RM"
Constantin Budescu,Al Shabab,75,CAM
Simão Alvin Donatinho Garcia,Cruzeiro,75,GK
Silas Enaldo Barros de Almeida,Vitória,75,"LB, LM"
Caio Rodrigo Nunes Anjos,Vitória,75,"CB, LB"
Otávio Alberto Cairinho Monteiro,Internacional,75,"CB, RB"
Jorgino Silas Ruiz Prestes,Vitória,75,"CDM, CM, CAM"
Danilo Manuel Aldair Rochela,Chapecoense,75,"CAM, CM"
Kaíque Osvaldo Castro Rodrigues,Fluminense,75,GK
Erick Sebastião Laforte Medeiros,Botafogo,75,LB
Kauê Enaldo Lima Rodrigues,Fluminense,75,"CB, CDM, LB"
Fabrio Sandro Farinha Donatelo,Atlético Mineiro,75,"CAM, LM"
Gabriel Jairo Aníbal Rangel,Paraná,75,"CDM, CM"
Allan Norberto Bardini Paneira,Botafogo,75,"CAM, CM"
José Emerson Mirazar Coelho,Grêmio,75,"LW, CAM"
Ailton Sérgio Guevara Muscato,América FC (Minas Gerais),75,"CAM, CF, ST"
Adilson Patrick Edrada Pereira,Santos,75,CAM
Nicholas Júlio Aldair Leal,Fluminense,75,ST
Aluísio Chaves Ribeiro Moraes Júnior,Shakhtar Donetsk,75,ST
Kouamé Konan Traoré,Côte d'Ivoire,75,"CAM, CM"
Konan Gilles Fofana,Côte d'Ivoire,75,ST
Ezequiel Barco,Atlanta United,74,"LM, CAM, ST"
Diogo Filipe Monteiro Pinto Leite,FC Porto,74,CB
Gedson Carvalho Fernandes,SL Benfica,74,CM
Emre Mor,RC Celta,74,"LW, RW, ST, CF"
Tammy Abraham,Aston Villa,74,ST
Mason Mount,Derby County,74,CAM
Samuel Grandsir,AS Monaco,74,"RM, LM"
Bruno Alexandre Vieira Almeida,SC Braga,74,RM
Ollie Watkins,Brentford,74,"LW, CAM, ST"
Martin Ødegaard,Vitesse,74,RW
Timothy Evans Fosu-Mensah,Fulham,74,"RB, CB"
Oghenekaro Etebo,Stoke City,74,"CDM, CM, LM"
Amadou Haidara,FC Red Bull Salzburg,74,"RM, CM"
Dominic Calvert-Lewin,Everton,74,"ST, LM"
Rob Holding,Arsenal,74,CB
Suat Serdar,FC Schalke 04,74,"CM, CDM, CAM"
Luiz Araújo,LOSC Lille,74,LM
Malang Sarr,OGC Nice,74,"CB, LB"
Arnaut Groeneveld,Club Brugge KV,74,"LM, RM, ST"
Teun Koopmeiners,AZ Alkmaar,74,"CM, CDM"
Riechedly Bazoer,FC Porto,74,CM
Ignacio Pussetto,Udinese,74,"RW, CAM, RM"
Jaïro Riedewald,Crystal Palace,74,"CDM, CM, CB"
Patrick Roberts,Girona FC,74,RM
Jarlan Barrera,Junior FC,74,"CAM, RM"
Angelo Fulgini,Angers SCO,74,"RM, CM, CDM, RW"
Agustín Daniel Rossi,Boca Juniors,74,GK
Viktor Kovalenko,Shakhtar Donetsk,74,"CAM, CM"
Ádám Nagy,Bologna,74,CDM
Pedro Miguel Braga Rebocho,En Avant de Guingamp,74,LB
Yordan Hernando Osorio Paredes,Vitória Guimarães,74,CB
Hany Mukhtar,Brøndby IF,74,CAM
Ilya Kutepov,Spartak Moscow,74,CB
Edgar Miguel Ié,LOSC Lille,74,"CB, RB"
José Ángel Pozo la Rosa,Rayo Vallecano,74,"CAM, ST, RM, LM"
Jason Denayer,Olympique Lyonnais,74,"CB, CDM, RB"
José Ángel Esmoris Tasende,PSV,74,LB
Bernard Mensah,Kayserispor,74,"CAM, CDM"
Percy Tau,South Africa,74,"ST, RW, LW, CAM"
Duje Ćaleta-Car,Olympique de Marseille,74,CB
Roger Krug Guedes,Shandong Luneng TaiShan FC,74,"RW, CAM, RM"
Joseph Aidoo,KRC Genk,74,CB
Christian Bassogog,Henan Jianye FC,74,"ST, RM"
Marc Navarro Ceciliano,Watford,74,RB
Chidozie Collins Awaziem,FC Porto,74,CB
Miha Zajc,Empoli,74,"CAM, CM"
Vitor Frezarin Bueno,Dynamo Kyiv,74,"CAM, CM, RM"
Álvaro José Jiménez Guerrero,Real Sporting de Gijón,74,"RM, LM"
Mykyta Burda,Dynamo Kyiv,74,"CB, RB, LB"
Ben Gibson,Burnley,74,CB
Jack Stephens,Southampton,74,CB
Calum Chambers,Fulham,74,"CB, RB"
Simon Tibbling,Brøndby IF,74,CM
Alfonso González,Monterrey,74,"CM, CAM"
Marc Stendera,Eintracht Frankfurt,74,"CM, CAM, CDM"
Marc-Oliver Kempf,VfB Stuttgart,74,CB
Corentin Jean,Toulouse Football Club,74,"RM, ST"
Yannick Gerhardt,VfL Wolfsburg,74,"LB, CM, LM"
Levin Öztunalı,1. FSV Mainz 05,74,"RM, RW"
Juan Musso,Udinese,74,GK
Anwar El Ghazi,Aston Villa,74,"RM, RW"
Valentín Vada,FC Girondins de Bordeaux,74,CM
Florent Hadergjonaj,Huddersfield Town,74,"RB, RWB"
Enzo Crivelli,Stade Malherbe Caen,74,ST
Sofyan Amrabat,Club Brugge KV,74,"CM, RB"
Emiliano Velázquez,Rayo Vallecano,74,CB
Bart Ramselaar,PSV,74,"CAM, CM"
Almamy Touré,AS Monaco,74,RB
Jorge Marco de Oliveira Moraes,FC Porto,74,LB
Alexandru Ionuţ Mitriţă,Romania,74,"LW, LM"
Federico Ricca Rostagnol,Málaga CF,74,"LB, CB"
Valentin Rosier,Dijon FCO,74,"RB, LB"
Pol Mikel Lirola Kosok,Sassuolo,74,"RB, RM"
Artem Besedin,Dynamo Kyiv,74,ST
Cheick Doukouré,Levante UD,74,"CDM, CM"
Adama Soumaoro,LOSC Lille,74,CB
Muhamed Bešić,Middlesbrough,74,"CDM, CM"
Joe Ralls,Cardiff City,74,"CM, CDM"
Anthony Rubén Lozano Colón,Girona FC,74,"ST, CAM"
Jordon  Ibe,Bournemouth,74,"RM, RW, LM"
Moisés Gómez Bordonado,SD Huesca,74,"CAM, CM, LM, RM"
Dimitrios Kourmpelis,Panathinaikos FC,74,"CDM, CB"
Mattheus Andrade Gama de Oliveira,Vitória Guimarães,74,"CAM, CM"
Tomasz Kędziora,Dynamo Kyiv,74,RB
Jordan Ikoko,En Avant de Guingamp,74,"RB, LB"
Odisseas Vlachodimos,SL Benfica,74,GK
Nicolae Claudiu Stanciu,Sparta Praha,74,CAM
Ben Pearson,Preston North End,74,"CDM, CM"
Guillermo Ortíz,Club Atlético Colón,74,CB
Jonathan Silva,CD Leganés,74,"LB, LM"
Juan Pablo Añor Acosta,Málaga CF,74,"RM, CAM"
Alexandre Moreno Lopera,Rayo Vallecano,74,LB
Mahmoud Abdel Moneim,Egypt,74,"LM, RM, LW, ST"
Renato Tapia,Feyenoord,74,"CB, CDM, CM"
Rafael Santos Borré,River Plate,74,ST
Ozan Tufan,Fenerbahçe SK,74,"CDM, CM"
Adam Masina,Watford,74,LB
Josip Mišić,Sporting CP,74,CM
Matej Mitrović,Club Brugge KV,74,CB
Jonás  Ramalho Chimeno,Girona FC,74,"CB, RB"
Timothée Kolodziejczak,AS Saint-Étienne,74,"CB, LB"
Marc Muniesa Martínez,Girona FC,74,"CB, LB"
Gabriel Vasconelos Ferreira,Perugia,74,GK
Bobby Reid,Cardiff City,74,ST
Charlie Taylor,Burnley,74,LB
Alex  Pritchard,Huddersfield Town,74,CAM
Jean-Paul Boëtius,1. FSV Mainz 05,74,"LW, RW"
Amato Ciciretti,Parma,74,"RW, RM, CAM"
Emil Krafth,Amiens SC,74,RB
Oussama Tannane,FC Utrecht,74,"ST, CAM"
Robin Quaison,1. FSV Mainz 05,74,"CF, ST, LM"
Jhon Córdoba,1. FC Köln,74,ST
Javier Manquillo Gaitán,Newcastle United,74,"LB, RB"
Olarenwaju Ayoba Kayode,Shakhtar Donetsk,74,ST
Janik Haberer,SC Freiburg,74,"CM, CAM, LM, RM"
Diego Valdés,Monarcas Morelia,74,"CAM, CM"
Felipe Mora,U.N.A.M.,74,ST
Matías Alejandro Laba,Estudiantes de La Plata,74,"CDM, CM"
Peter Žulj,SK Sturm Graz,74,"CM, CDM, CAM"
Warner Hahn,SC Heerenveen,74,GK
Sinan Gümüş,Galatasaray SK,74,RM
Bruno Miguel Boialvo Gaspar,Sporting CP,74,RB
Bruno Valdez,Club América,74,"CB, RB"
Víctor Alfonso Guzmán Guzmán,Pachuca,74,"CM, CAM, CDM"
Alexander Hack,1. FSV Mainz 05,74,CB
Konstantinos Laifis,Standard de Liège,74,CB
Omar Elabdellaoui,Olympiacos CFP,74,RB
Luigi Sepe,Parma,74,GK
Rafael Cabral Barbosa,Sampdoria,74,GK
Heinz Lindner,Grasshopper Club Zürich,74,GK
Filip Đuričić,Sassuolo,74,"CAM, LW"
James Tavernier,Rangers FC,74,RB
Gilbert Gianelli Imbula Wanga,Rayo Vallecano,74,"CM, CDM"
Lorenzo Crisetig,Frosinone,74,"CM, CDM"
Sergio Ezequiel Araújo,UD Las Palmas,74,ST
Trent Sainsbury,PSV,74,"CB, CDM"
Bryan Dabo,Fiorentina,74,"CM, CDM"
Erik Sviatchenko,FC Midtjylland,74,CB
Frederik Hillesborg Sørensen,1. FC Köln,74,"CB, RB"
Matt Doherty,Wolverhampton Wanderers,74,RWB
Massimo  Luongo,Queens Park Rangers,74,"CDM, CM"
Esteban Andrada,Boca Juniors,74,GK
Jairo Samperio Bustara,Hamburger SV,74,"LM, RM"
Joshua Brenet,TSG 1899 Hoffenheim,74,"LWB, LB, RB, RWB"
Da Conceição Fernando Henrique,Chongqing Dangdai Lifan FC SWM Team,74,"RM, LW"
Lazar  Marković,Liverpool,74,"RM, RW"
Clinton Mua N'Jie,Olympique de Marseille,74,"ST, LW"
Tiago Rafael Maia Silva,CD Feirense,74,"CM, CAM"
Flavien Tait,Angers SCO,74,"LM, CM, RM"
Rodrigo Rey,PAOK,74,GK
Gino Peruzzi,Boca Juniors,74,RB
Álvaro García Rivera,Rayo Vallecano,74,"LM, RM, CAM"
Mbwana Ally Samatta,KRC Genk,74,"ST, LM"
Joseba Zaldúa Bengoetxea,Real Sociedad,74,RB
Andrés Felipe Roa Estrada,Club Atlético Huracán,74,"LM, CAM"
Zinedine Ferhat,Le Havre AC,74,RM
Octavio Rivero,Club Atlas,74,ST
Ivaylo Chochev,Palermo,74,"CM, CDM, LM"
Keagan Dolly,Montpellier HSC,74,"CAM, LM, LW, CM"
Younes Namli,PEC Zwolle,74,RM
Alexandru Bălută,SK Slavia Praha,74,"RM, CAM"
Sean Morrison,Cardiff City,74,CB
Panagiotis Tachtsidis,Nottingham Forest,74,"CDM, CM"
Edwin Andrés Cardona Bedoya,Boca Juniors,74,"LW, LM, CAM"
Bram Nuytinck,Udinese,74,CB
Nampalys Mendy,Leicester City,74,"CDM, CM"
Nicolas Isimat-Mirin,PSV,74,CB
Alhassan Wakaso,Vitória Guimarães,74,"CDM, CM"
Welthon Fiel Sampaio,Vitória Guimarães,74,ST
Lévy Koffi Djidji,Torino,74,"CB, LB"
Paul Dummett,Newcastle United,74,LB
Benjamin van Leer,NAC Breda,74,GK
Silviu Lung,Kayserispor,74,GK
Samuele Longo,SD Huesca,74,ST
Adrien Thomasson,RC Strasbourg Alsace,74,"LM, CM"
Francisco Sol Ortiz,Willem II,74,ST
조현우 崔永宇,Daegu FC,74,GK
Juan Edgardo Ramírez,Club Atlético Talleres,74,"CM, LM"
Fernando Monetti,Atlético Nacional,74,GK
Hamari Traoré,Stade Rennais FC,74,RB
Miloš Jojić,Medipol Başakşehir FK,74,"CM, RM, CDM, CAM"
Régis Augusto Salmazzo,Al Wehda,74,CAM
Edoardo Goldaniga,Frosinone,74,CB
Stefan Lainer,FC Red Bull Salzburg,74,RB
Maurício de Carvalho António,Urawa Red Diamonds,74,CB
Kaveh Rezaei,Club Brugge KV,74,ST
Luke Anthony Freeman,Queens Park Rangers,74,"CAM, CM"
Jean-Armel Kana-Biyik,Kayserispor,74,CB
Fabiano Ribeiro de Freitas,FC Porto,74,GK
Juan Torres Ruiz,UD Las Palmas,74,"CB, CDM"
Eloy Room,PSV,74,GK
Manuel Gulde,SC Freiburg,74,CB
Kévin Théophile-Catherine,Dinamo Zagreb,74,"CB, RB"
宇佐美 貴史,Fortuna Düsseldorf,74,"RM, LM"
Diego Falcinelli,Bologna,74,ST
Joel Obi,Chievo Verona,74,CM
Francesco Bardi,Frosinone,74,GK
석현준 玄铉俊,Stade de Reims,74,ST
Anga Dedryck Boyata,Celtic,74,CB
Greg Cunningham,Cardiff City,74,"LB, LWB"
Abdul Majeed Waris,FC Nantes,74,"ST, LM"
Antonio Manuel Luna Rodríguez,Levante UD,74,LB
Ilie Sánchez Farrés,Sporting Kansas City,74,"CDM, CM"
Graeme Shinnie,Aberdeen,74,"CDM, LB"
Álvaro Vázquez García,Real Zaragoza,74,"ST, LM"
Aziz Eraltay Behich,PSV,74,LB
Fabián Castillo,Club Tijuana,74,"LM, RM"
Diogo José Rosário Gomes Figueiras,SC Braga,74,"RB, RM"
Toni Leistner,Queens Park Rangers,74,CB
Manuel Pucciarelli,Chievo Verona,74,"ST, CF"
Leandro Fernández,Independiente,74,"ST, RM, LM"
Stefan Mitrović,RC Strasbourg Alsace,74,CB
Renato João Saleiro Santos,Málaga CF,74,"RM, LM"
Andrey Semenov,Russia,74,CB
Mateo Pavlović,Angers SCO,74,"CB, ST"
Abderrazak Hamdallah,Al Nassr,74,"ST, RW"
Lucas Villafañez,Alanyaspor,74,RM
Leonardo Jara,Boca Juniors,74,RB
Richard Ortiz Busto,Paraguay,74,"CDM, CM"
Franco Gabriel Mussis,San Lorenzo de Almagro,74,"CDM, CM"
Luca Rizzo,Foggia,74,"RM, CM"
Thulani Hlatshwayo,South Africa,74,"CB, RB"
Andrés Chávez,Club Atlético Huracán,74,"ST, LM"
森岡 弘良太,RSC Anderlecht,74,"CAM, CF"
Alexandros  Paschalakis,PAOK,74,GK
Dario Dainelli,Livorno,74,CB
Claudio Miguel Pizarro Bossio,SV Werder Bremen,74,ST
Fabricio Coloccini,San Lorenzo de Almagro,74,CB
Allan McGregor,Rangers FC,74,GK
Étienne Didot,En Avant de Guingamp,74,"CDM, CM"
Chris Brunt,West Bromwich Albion,74,"CM, LM, LB, RM"
Craig  Gordon,Celtic,74,GK
Lee Grant,Manchester United,74,GK
Renaud Cohade,FC Metz,74,"CM, CDM"
Rod Fanni,Montreal Impact,74,"CB, RB"
Arouna Koné,Sivasspor,74,"ST, RM, LM"
Hasan Ali Kaldırım,Fenerbahçe SK,74,LB
Jesper Hansen,FC Midtjylland,74,GK
Alexis Ruano Delgado,Al Ahli,74,"CB, RB, LB"
Alessandro Rosina,US Salernitana 1919,74,"RW, CAM"
Roman Hubník,Viktoria Plzeň,74,"CB, RB"
Walter Damián Montillo,Club Atlético Tigre,74,CAM
Serkan Kırıntılı,Atiker Konyaspor,74,GK
Bruno Saltor Grau,Brighton & Hove Albion,74,RB
Artem Rebrov,Spartak Moscow,74,GK
Steven Davis,Southampton,74,"CM, CAM, CDM"
Christophe Berra,Heart of Midlothian,74,CB
Ibrahim Afellay,Stoke City,74,"CAM, CM, LM, RM"
Jean André Emanuel Beausejour Coliqueo,Universidad de Chile,74,"LB, LW"
Jacques-Alaixys Romao,Stade de Reims,74,"CDM, CB"
Marvin Matip,FC Ingolstadt 04,74,CB
Daniele Padelli,Inter,74,GK
Oleksandr Gladkyi,Çaykur Rizespor,74,"ST, CF"
Oleksandr Kucher,Kayserispor,74,CB
Pablo César Barrientos,Deportivo Toluca,74,"CAM, CM, LM"
Younès Kaboul,Watford,74,CB
