Name,club,overall,player_positions
Diego Falcinelli,Sassuolo,74,ST
Lasse Sobiech,FC St. Pauli,74,CB
Jacques François Moubandje,Toulouse Football Club,74,LB
Miguel Ángel Guerrero Martín,CD Leganés,74,ST
Lacina Traoré,Amiens SC,74,ST
Kamohelo Mokotjo,Brentford,74,"CM, CDM"
Ilija Nestorovski,Palermo,74,"ST, LW"
David Omar Rodríguez Barrera,Real Valladolid CF,74,CB
Konstantinos Lamprou,Ajax,74,GK
Anders Christiansen,Malmö FF,74,CM
James Forrest,Celtic,74,RM
André Renato Soares Martins,Olympiacos CFP,74,"CM, CAM"
Juan Carlos Pérez López,Málaga CF,74,"LB, LM, LWB"
Alejandro Martínez Sánchez,Granada CF,74,LB
Thulani Serero,Vitesse,74,"CM, CDM"
Aleksandr Erokhin,Zenit St. Petersburg,74,"CM, CAM, ST"
Darío Lezcano,FC Ingolstadt 04,74,ST
David Simón Rodríguez Santana,UD Las Palmas,74,RB
Aleksandar Katai,Deportivo Alavés,74,"RM, LM"
Luciano Abecasis,Godoy Cruz,74,RB
Raúl Albentosa Redal,Deportivo de La Coruña,74,CB
Kirill Panchenko,Dinamo Moscow,74,"CF, ST"
Gerson Fernandes,Sporting Kansas City,74,"RW, LW"
Jordan Adéoti,AJ Auxerre,74,"CB, CDM"
Renato João Saleiro Santos,Boavista FC,74,"LM, RM"
Yasser Al Shahrani,Al Hilal,74,"LB, RB"
David Accam,Chicago Fire,74,"LW, LM"
Andrey Semenov,Terek Grozny,74,CB
Luis Enrique Quiñónes,Lobos BUAP,74,"LM, CAM"
Sergio Postigo Redondo,Levante UD,74,CB
Guido Carrillo,AS Monaco,74,ST
Kevin Molino,Minnesota United FC,74,"CAM, RM"
Javier Eraso Goñi,CD Leganés,74,"CAM, CDM"
Benjamin Nivet,ESTAC Troyes,74,"CAM, CM"
Christopher Veijeany Samba,Aston Villa,74,CB
Allan McGregor,Hull City,74,GK
Ludovic Butelle,Club Brugge KV,74,GK
Peter Crouch,Stoke City,74,ST
Fernando Navarro i Corbacho,Deportivo de La Coruña,74,LB
Craig  Gordon,Celtic,74,GK
Nigel de Jong,Galatasaray SK,74,"CDM, CM"
Cesare Bovo,Pescara,74,CB
Bram Castro,Heracles Almelo,74,GK
Renaud Cohade,FC Metz,74,"CAM, CM"
Rod Fanni,Olympique de Marseille,74,"CB, RB"
Laurent Pionnier,Montpellier HSC,74,GK
Michael  Dawson,Hull City,74,CB
Michael Rensing,Fortuna Düsseldorf,74,GK
Arouna Koné,Sivasspor,74,"ST, RM, LM"
Ersan Adem Gülüm,Adelaide United,74,CB
Zoltán Gera,Hungary,74,"CM, CAM"
Daniele Croce,US Cremonese,74,CM
Goran Pandev,Genoa,74,"ST, CAM"
Domenico Maietta,Bologna,74,CB
Yann Jouffre,FC Metz,74,"RM, CAM"
Marc Janko,Sparta Praha,74,ST
Maximiliano Gastón López,Udinese,74,ST
Jérémy Morel,Olympique Lyonnais,74,"LB, CB"
David Marshall,Hull City,74,GK
Aitor Sanz Martín,CD Tenerife,74,"CDM, CM, CAM"
Leandro Atilio Romagnoli,San Lorenzo de Almagro,74,"CAM, LM, RM"
Maximiliano Nicolás Velázquez,Club Atlético Lanús,74,"LB, CB"
Gökdeniz Karadeniz,Rubin Kazan,74,"LM, RM, CAM, ST"
Luciano Darío Pocrnjic,Newell's Old Boys,74,GK
Serkan Kırıntılı,Atiker Konyaspor,74,GK
Mikel Rico Moreno,Athletic Club de Bilbao,74,CM
Vladimir Gabulov,Arsenal Tula,74,GK
Artem Rebrov,Spartak Moscow,74,GK
Jaroslav Drobný,SV Werder Bremen,74,GK
Romain Jules Salin,Sporting CP,74,GK
Jason Puncheon,Crystal Palace,74,"CM, CAM, LM"
Deivson Rogério Da Silva,Sydney FC,74,ST
Édgar Osvaldo Barreto Cáceres,Sampdoria,74,"CM, CDM"
Juan Manuel Martínez,Independiente,74,"RM, RW, LM"
Àngel Rangel Zaragoza,Swansea City,74,RB
Bartosz Białkowski,Ipswich Town,74,GK
Charlie Adam,Stoke City,74,"CM, CDM, CAM"
Tomáš Sivok,Czech Republic,74,CB
Yoan Gouffran,Göztepe SK,74,"LM, RM"
Ricardo Jorge Ferreira Pinto da Silva,FC Paços de Ferreira,74,CB
Besart Berisha,Melbourne Victory,74,ST
Marco Russ,Eintracht Frankfurt,74,"CB, CDM"
Scott  Carson,Derby County,74,GK
郜林,China PR,74,"ST, LW, RW, LM"
Ken Reichel,Eintracht Braunschweig,74,"LB, LM, LWB"
Leonardo de Matos Cruz,PAOK,74,"RB, LB, RM"
Jacques-Alaixys Romao,Olympiacos CFP,74,"CDM, CB"
Damien Delaney,Crystal Palace,74,CB
Andrés Eduardo Pérez Gutiérrez,Deportivo Cali,74,CDM
Élton José Xavier  Gomes,Al Qadisiyah,74,"CAM, LM, ST"
Rene Ribagaso,CD Universidad de Concepción,74,LB
Marcelo Galvarado,CD Universidad de Concepción,74,"RB, RM"
Agustin Jelverado,CD Antofagasta,74,CB
Paolo Ketlun,Universidad de Chile,74,CB
Kaíqundo Moncora,Universidad de Chile,74,"CB, CDM"
Mark Peñazco,Universidad Católica,74,"CDM, CM"
Gerson Suleziano,Deportes Iquique,74,"CDM, CM"
Johan Guerredero,Deportes Iquique,74,"CDM, CM, CAM"
Alan Desenda,Universidad Católica,74,"LM, RM"
Giakumis Gutierrez,Universidad Católica,74,"RM, LM"
Valber Albarado,CD Antofagasta,74,"CAM, LM, CM"
Victorino M. Acerval,Colo-Colo,74,GK
Adrian Corveto,Unión Española,74,GK
Joe Neiroga,CD O'Higgins,74,"LB, LM"
Cristian Rodrigo Nevorrete,CD O'Higgins,74,RB
Giovanni Daralla,CD Everton de Viña del Mar,74,CB
Erick Evaldes,CD Everton de Viña del Mar,74,CB
Gamadiel Contreso,Universidad Católica,74,"CB, RB"
Narciso Barresta,CD O'Higgins,74,"LM, RM"
Nelson Fuenzas,CD Universidad de Concepción,74,CDM
Paolo Retomal,Unión Española,74,"CDM, CM"
Eduardo Peñarendi,CD Everton de Viña del Mar,74,"CAM, LM"
Brian Rasaldo,Unión Española,74,"CAM, LM"
Diego Percidino,Universidad de Chile,74,RM
Cesar Despredal,CD Huachipato,74,"RM, LM"
Abraham Naranjeda,Colo-Colo,74,LM
Juan Carlos Gustaldo,Universidad Católica,74,ST
Manuel Meñarez,CD O'Higgins,74,"ST, CF"
Clarence Sortomayrés,Universidad de Chile,74,ST
Michael Salcatorini,CD Universidad de Concepción,74,CAM
Ben Watson,Watford,74,"CDM, CM"
Daniele Padelli,Inter,74,GK
Pablo César Barrientos,Deportivo Toluca,74,"CAM, CM, LM"
Glenn  Whelan,Aston Villa,74,"CDM, CM"
Daniel Congré,Montpellier HSC,74,"CB, LB"
Geoffrey Jourdren,AS Nancy Lorraine,74,GK
Julien Féret,Stade Malherbe Caen,74,CM
Sebastian Larsson,Hull City,74,"CM, RM"
Chinedu Obasi Ogbuke,AIK,74,ST
Dennis Aogo,VfB Stuttgart,74,"LB, CDM"
Bruno Alexandre Vilela Gama,Deportivo de La Coruña,74,"RM, CAM, LM"
Tim Sparv,FC Midtjylland,74,CDM
Joe Ledley,Wales,74,"CDM, CM"
Jorge Alberto Ortiz,Belgrano de Córdoba,74,"CM, CDM"
José Leonardo Ulloa,Leicester City,74,ST
Tiago Manuel Dias Correia,SD Eibar,74,"LM, RM"
Hakan Kadir Balta,Galatasaray SK,74,"CB, LB"
Ilya Maksimov,Arsenal Tula,74,"CAM, CM, ST"
Miroslav Radović,Legia Warszawa,74,"CAM, LM, ST"
Kirill Nababkin,PFC CSKA Moscow,74,"LB, RB"
Jesús José David Méndez,Deportivo Toluca,74,"CM, CDM"
Yannick Cahuzac,Toulouse Football Club,74,"CDM, CM"
Jérémy Sorbon,En Avant de Guingamp,74,CB
Hugo Rodallega Martínez,Trabzonspor,74,ST
Zdravko Kuzmanović,Málaga CF,74,"CM, CDM"
Boukary Dramé,Atalanta,74,"LB, LM"
Taisir Jabir Al Jassim,Al Ahli,74,"CDM, CM, CAM"
Rémy Riou,Alanyaspor,74,GK
Serge Gakpé,Amiens SC,74,"RM, ST"
Micah Richards,Aston Villa,74,"CB, RB"
Urby Emanuelson,FC Utrecht,74,"CM, CDM"
Wayne  Hennessey,Crystal Palace,74,GK
Felix Bastians,VfL Bochum 1848,74,"CB, LB"
David Rodríguez Sánchez,CA Osasuna,74,ST
Ignacio Martín Scocco,River Plate,74,ST
José María Basanta,Monterrey,74,CB
Gabriel Martín Peñalba,Cruz Azul,74,"CM, CDM"
James Troisi,Melbourne Victory,74,CAM
Gorka Elustondo Urkola,Atlético Nacional,74,"CB, CM"
Mike Lindemann Jensen,Rosenborg BK,74,CM
Omatsone Folarin Aluko,Reading,74,"RW, CF, ST"
Neil Taylor,Aston Villa,74,LB
Jhonny Cristián Herrera Muñoz,Chile,74,GK
Krzysztof Mączyński,Legia Warszawa,74,"CDM, CM"
冯潇霆,China PR,74,CB
Hélder Jorge Leal Rodrigues Barbosa,Akhisar Belediyespor,74,"LW, LM, CAM"
Kaiansu Kei Kamara,New England Revolution,74,ST
Dax McCarty,Chicago Fire,74,"CDM, CM"
염기훈 廉基勋,Suwon Samsung Bluewings,74,"ST, LM"
Duško Tošić,Beşiktaş JK,74,"CB, LB"
Mevlüt Erdinç,Medipol Başakşehir FK,74,ST
Mark  Milligan,Melbourne Victory,74,"CDM, CB"
M'Baye Leye,KAS Eupen,74,ST
Gustav Svensson,Seattle Sounders FC,74,"CDM, CM, CB"
Sidney Sam,VfL Bochum 1848,74,"RM, CF, CAM, RW"
Clément Chantôme,Racing Club de Lens,74,"CM, CDM"
Romain Brégerie,FC Ingolstadt 04,74,CB
Andrea Costa,Benevento,74,CB
Diego Biseswar,PAOK,74,"CAM, LM"
Lazaros Christodoulopoulos,AEK Athens,74,"LM, RM"
Sergio Sánchez Ortega,RCD Espanyol,74,CB
Abdou Razack Traoré,Atiker Konyaspor,74,"CAM, RM, LM"
Federico Peluso,Sassuolo,74,"LB, CB"
Uğur Demirok,Trabzonspor,74,CB
Taras Mykhalyk,Lokomotiv Moscow,74,"CB, CDM"
Pablo Hernández Domínguez,Leeds United,74,"CAM, LM, RM"
Marcel Heller,FC Augsburg,74,"LM, RM"
Márcio Gonzaga de Azevedo,Shakhtar Donetsk,74,LB
Pierre Bengtsson,FC København,74,LB
Mile Jedinák,Aston Villa,74,"CDM, CM"
曾诚,China PR,74,GK
Alexandru Epureanu,Medipol Başakşehir FK,74,CB
Dale Stephens,Brighton & Hove Albion,74,CM
David Stockdale,Birmingham City,74,GK
Rúben Tiago Rodrigues Ribeiro,Rio Ave FC,74,"LW, CAM"
Álvaro González,Uruguay,74,"CM, CDM, RM"
Diego Vera,Club Atlético Colón,74,ST
Claudio Beauvue,CD Leganés,74,"ST, RW"
Víctor David Díaz Miguel,Granada CF,74,"RB, LB"
Daniel Schwaab,PSV,74,CB
Jonathan Hogg,Huddersfield Town,74,"CDM, CM"
Jesús Antonio Molina Granados,Monterrey,74,"CDM, CM"
Ali Çamdalı,Atiker Konyaspor,74,CDM
Yohan Mollo,Fulham,74,"LM, ST"
Mathieu Dossevi,FC Metz,74,RM
Juan Daniel Forlín,Real Oviedo,74,CB
Vincent Bessat,Stade Malherbe Caen,74,"LM, LB"
Djalma Braume Manuel Abel Campos,PAOK,74,"RM, LM"
Fabiano Ribeiro de Freitas,FC Porto,74,GK
Marcelo Alejandro Larrondo Páez,River Plate,74,ST
Alberto Lora Ramos,Real Sporting de Gijón,74,RB
Vasco Herculano Salgado Cunha Mango Fernandes,Vitória de Setúbal,74,"CB, RB"
Rodolfo Cota Robles,Guadalajara,74,GK
Bruno Ferreira Bonfim,Shakhtar Donetsk,74,CAM
Francisco José Olivas Alba,Real Valladolid CF,74,CB
Albert Danquah Adomah,Aston Villa,74,"RM, LM"
Ashley Barnes,Burnley,74,"ST, CAM"
Claudemir Domingues de Souza,Al Ahli,74,"CM, CDM"
Sloan Privat,En Avant de Guingamp,74,ST
Dmitriy Kombarov,Spartak Moscow,74,"LB, LWB"
Ricardo Alexis Laborde León,FC Krasnodar,74,"RW, LW, CAM, RM"
Rudy Gestede,Middlesbrough,74,ST
Frédéric Sammaritano,Dijon FCO,74,"LM, LW"
Floyd Ayité,Fulham,74,"LM, ST"
Fabrizio Cacciatore,Chievo Verona,74,"RB, LB"
Kevin Großkreutz,SV Darmstadt 98,74,"LM, RB, LB"
Marco Sau,Cagliari,74,"ST, CF"
Benoît Poulain,Club Brugge KV,74,CB
Delvin N’Dinga,Sivasspor,74,CDM
Alberto Facundo Costa,UD Almería,74,"CM, CDM"
Alejandro Bergantiños García,Real Sporting de Gijón,74,"CDM, CM, CB"
Fidel Chaves de la Torre,UD Almería,74,LM
Saúl Berjón Pérez,Real Oviedo,74,"LM, RM, CAM"
Tunay Torun,Medipol Başakşehir FK,74,"RM, LM"
Gabriele Angella,Udinese,74,CB
Jonathan Matías Urretaviscaya da Luz,Pachuca,74,"RW, LW"
Jaime Romero Gómez,Córdoba CF,74,"RM, LM"
Daniel João Santos Candeias,Rangers FC,74,RM
Olcay Şahan,Trabzonspor,74,"RM, LM"
Angelo Esmael da Costa Júnior,Bologna,74,GK
Vincent Manceau,Angers SCO,74,"LB, RB"
Yevhen Seleznyov,Kardemir Karabükspor,74,ST
José Ángel Valdés Díaz,SD Eibar,74,LB
Johannes Hopf,Gençlerbirliği SK,74,GK
Oier Sanjurjo Maté,CA Osasuna,74,"CB, RWB, RB, CM"
Miguel Alfonso Herrero Javaloyas,Real Valladolid CF,74,"CAM, CM"
Omar Alejandro González,Pachuca,74,CB
Antonio Ríos Martínez,Deportivo Toluca,74,"CDM, CM"
Igor Armaş,FC Anzhi Makhachkala,74,"CB, LB"
Julian Schieber,Hertha BSC,74,ST
Yasin Öztekin,Galatasaray SK,74,"RM, LM"
Matt Besler,Sporting Kansas City,74,CB
Alejandro Bedoya,Philadelphia Union,74,"CM, CDM, RM"
Ivan Obradović,RSC Anderlecht,74,"LB, LWB"
Salman Mohammed Al Faraj,Al Hilal,74,"CM, LM, CDM"
Lucas Alfonso Orbán Alegre,Racing Club,74,"LB, CB"
김신욱 金信煜,Jeonbuk Hyundai Motors,74,ST
Hrvoje Milić,Olympiacos CFP,74,"LB, LM"
Vladislav Ignatiev,Lokomotiv Moscow,74,"LM, RM"
Paul Lasne,Montpellier HSC,74,"LM, RM, CM"
Milton Joel Caraglio,Club Atlas,74,ST
Uílson de Souza Paula Júnior,Medipol Başakşehir FK,74,"RB, RM"
Juan Villar Vázquez,CD Tenerife,74,"RM, ST, RW"
Miguel Jesus Rosa,Os Belenenses,74,"LM, ST"
Artur Yusupov,FC Rostov,74,"CM, CDM"
Fábio Ricardo Gomes Fonseca,Boavista FC,74,"CM, CAM"
Nelson Ricardo Cerqueira Rodrigues Lenho,CD Aves,74,LB
Rômulo  Souza Orestes Caldeira,Hellas Verona,74,"CM, RB"
Tiago Miguel Baía Pinto,Osmanlıspor,74,LB
Radosav Petrović,Sporting CP,74,"CDM, CM"
José Pedro Fuenzalida,Chile,74,"RW, RB"
Antonino Ragusa,Sassuolo,74,LW
Raúl García Carnero,CD Leganés,74,"LB, CB"
Franco Daniel Jara,Pachuca,74,ST
James McClean,West Bromwich Albion,74,LM
Vincent Pajot,AS Saint-Étienne,74,"CM, CDM"
Sylvester Igboun,FC Ufa,74,"ST, LM, RM"
Anaitz Arbilla Zabala,SD Eibar,74,"RB, LB"
Guillermo Burdisso,Club León,74,CB
Vladislav Stoyanov,Bulgaria,74,GK
Diego Rigonato Rodrigues,Stade de Reims,74,LM
Gabriel Andrei Torje,Kardemir Karabükspor,74,"LM, RM"
Jonathan Schmid,FC Augsburg,74,"RM, LM"
Siniša Anđelković,Venezia FC,74,CB
Matthias Ostrzolek,Hannover 96,74,"LB, CDM"
Justin Meram,Columbus Crew SC,74,"LM, CF"
Fernando Uribe Hincapié,Deportivo Toluca,74,ST
Rodrigo Nicanor Mora Núñez,River Plate,74,ST
Alyaksandr Martynovich,FC Krasnodar,74,CB
Damián Nicolás Suárez Suárez,Getafe CF,74,"RB, LB, RWB"
Lorenzo António Melgarejo Sanabria,Spartak Moscow,74,"ST, LM"
Ewerton José Almeida Santos,1. FC Nürnberg,74,CB
Denis Stracqualursi,Club Atlético Tigre,74,ST
Facundo Abel Pereyra,Club Necaxa,74,"RM, ST"
Cristiano da Silva,Kashiwa Reysol,74,"ST, LM"
Thabo Matlaba,Orlando Pirates,74,"LB, RB, LM, CM"
Ivan Santini,Stade Malherbe Caen,74,ST
Eric Cosmin Bicfalvi,FC Ural Yekaterinburg,74,"CAM, CF, CM, LM"
Omar Ibrahim Omar Othman Hawsawi,Al Nassr,74,CB
Pierrick Capelle,Angers SCO,74,"CM, RW, LM, LW"
Júnior Fernandes,Alanyaspor,74,"ST, CF, RW"
Víctor Rodríguez Romero,Seattle Sounders FC,74,"LM, RM, CAM, CM"
Alexandru Mihăiță Chipciu,RSC Anderlecht,74,RM
Laurent Depoitre,Huddersfield Town,74,ST
José Fernando Cuadrado Romero,Once Caldas,74,GK
Daniel Eduardo Bocanegra Ortíz,Atlético Nacional,74,RB
Diego Hernán González,Racing Club,74,"CM, RM, CDM"
Diego Braghieri,Club Atlético Lanús,74,CB
Milton Casco,River Plate,74,LB
Rubén Botta,San Lorenzo de Almagro,74,"RW, LM, CAM"
Guillermo Sara,Boca Juniors,74,GK
Jonathan Schunke,Estudiantes de La Plata,74,CB
Damir Kreilach,1. FC Union Berlin,74,"CM, CAM, CDM"
Marcelo Augusto Ferreira Teixeira,SC Braga,74,"LB, RB"
Enrique Luis Triverio,Racing Club,74,ST
Zainadine Chavango Júnior,Clube Sport Marítimo,74,CB
Jaílton Alves Miranda,Boavista FC,74,"LM, RM"
Enaldo Diogo Barbosa Prazeres,Palmeiras,74,LB
Jailson Michel Caeiro Meireles,Atlético Mineiro,74,"RB, RM"
Kel Bruno Pereira Negrão,Atlético Paranaense,74,CB
Hugo Goiteira Regalo,Atlético Mineiro,74,CB
Kaíqundo Calado Dimas,Cruzeiro,74,"CB, CDM"
Claudiano G. Sobrino Guevara,Santos,74,"CDM, CM"
Emilio Alex Piodão Esser,Cruzeiro,74,"CDM, CM"
Edvaldo Flávio Rebelo de Freit,Botafogo,74,"CDM, CM, CAM"
Sebastião Erick Couteira Baía,Santos,74,"CAM, RM"
Kauã Ricardo Abranches Simões,Sport Club do Recife,74,"CAM, RM, RB"
Nicolás Júlio Formido Paiva,Cruzeiro,74,"CAM, LM, CM"
Victorino M. Magela Sá,Palmeiras,74,GK
Adriano Leandro Soares Taffarel,Fluminense,74,GK
Adolfo Heitor Padilha Alves,São Paulo,74,"LB, LM"
Jesus Fabrício Andrade Simões,Cruzeiro,74,RB
Éder Marvin Oliveira Simão,Atlético Mineiro,74,CB
Enaldo Charles Toxeto Reis,Palmeiras,74,CB
Duirval Hélton Diniz Cabral,Sport Club do Recife,74,"CB, RB"
Rodrigo Éder Serpa Conceição,Grêmio,74,CDM
Pascoal Simão Muscato Vieira,Atlético Clube Goianiense,74,"CDM, CM"
Fábio Kel Melo Feijó,Grêmio,74,"CAM, LM"
José Emerson Mirazar Coelho,Coritiba,74,"CAM, LM"
Marlon Lourival Nideiro Cintra,Sport Club do Recife,74,CAM
Jacson João Zonta Filho,Atlético Clube Goianiense,74,"CAM, RM, LM"
Leonardo Miguel Garcia Caldeira,Atlético Paranaense,74,"CAM, LM"
Alvin Severino Sousa Diniz,Ponte Preta,74,"CAM, CM"
Hélton Luiz Celanova Vieira,Botafogo,74,ST
Erick Ronaldo Gameira Carvalho,Grêmio,74,"ST, CF"
Matheus Jadson Vidigal Morais,Palmeiras,74,ST
Caio Bruno Milaçar Kenedy,Vitória,74,CAM
Kai Havertz,Bayer 04 Leverkusen,73,"RM, CAM, CF"
Wuilker Faríñez,Venezuela,73,GK
Kelvin Amian Adou,Toulouse Football Club,73,RB
Tammy Abraham,Swansea City,73,ST
Santiago Lionel Ascacíbar,VfB Stuttgart,73,CDM
Justin Kluivert,Ajax,73,"RW, LW"
Adama Traoré Diarra,Middlesbrough,73,"RM, RW"
Tom Davies,Everton,73,"CM, CAM"
Richarlison de Andrade,Watford,73,"LM, CF, RM, CAM"
Ismaïla Sarr,Stade Rennais FC,73,"LM, RM, ST"
Douglas Luiz Soares de Paulo,Girona FC,73,"CM, CDM"
Alfie Mawson,Swansea City,73,CB
Ryan Gauld,CD Aves,73,"CAM, CM"
Hany Mukhtar,Brøndby IF,73,CAM
Adrián Marín Gómez,Villarreal CF,73,"LB, LWB"
Ludovic Blas,En Avant de Guingamp,73,RM
Diogo António Cupido Gonçalves,SL Benfica,73,"RM, LM"
Axel Tuanzebe,Manchester United,73,"CB, CDM"
Jacinto Muondo Dala,Sporting CP,73,"CF, RM, LM"
Demarai Gray,Leicester City,73,LM
Gabriel Boschilia,AS Monaco,73,CAM
Isaac Success,Watford,73,"LM, RM, ST"
Diego González Polanco,Málaga CF,73,CB
Davide Calabria,Milan,73,RB
Waldemar Anton,Hannover 96,73,"CB, CDM, RB"
Alexander Nahuel Barboza Ullúa,River Plate,73,CB
Vukašin Jovanović,FC Girondins de Bordeaux,73,CB
Omar Federico Alderete Fernández,Gimnasia y Esgrima La Plata,73,"CB, LB"
Jack Grealish,Aston Villa,73,"CAM, LM"
Ludwig Augustinsson,SV Werder Bremen,73,LB
Alexander Fransson,FC Basel 1893,73,"CDM, CM, CAM"
Joaquín Correa,Sevilla FC,73,"LM, CAM, RM, ST"
Matt Miazga,Vitesse,73,CB
Andrea Petagna,Atalanta,73,ST
Marlon da Silva Barbosa,OGC Nice,73,CB
Ailton Ferreira Silva,VfB Stuttgart,73,LB
Miloš Veljković,SV Werder Bremen,73,"CB, CDM"
Jeremiah St. Juste,Feyenoord,73,CB
Frédéric Guilbert,Stade Malherbe Caen,73,"RB, RM"
Pedro Rocha Neves,Spartak Moscow,73,"LW, ST, LM"
Luiz Araújo,LOSC Lille,73,"LW, RW, CAM"
Oghenekaro Etebo,CD Feirense,73,"LM, ST, CAM"
Alfred Benjamin Gomis,SPAL,73,GK
Siebe Schrijvers,KRC Genk,73,"CAM, CF, RM, LM"
Ilya Kutepov,Spartak Moscow,73,CB
Federico Di Francesco,Bologna,73,"LW, CF, RW"
Jaine Stiven Barreiro Solis,Club Atlas,73,CB
Lucas Janson,Club Atlético Tigre,73,"LM, ST"
David Remeseiro Salgueiro,Levante UD,73,"RM, LM"
Maxwel Cornet,Olympique Lyonnais,73,"RW, LW"
Stipe Perica,Udinese,73,ST
Ebenezer Ofori,VfB Stuttgart,73,CM
Ondrej Duda,Hertha BSC,73,CAM
David Soria Solís,Sevilla FC,73,GK
Alejandro Berenguer Remiro,Torino,73,"RWB, LWB, LM"
Cyle Larin,Orlando City SC,73,ST
Almamy Touré,AS Monaco,73,RB
Óscar Estupiñán,Vitória Guimarães,73,ST
Charles Marcelo da Silva,Clube Sport Marítimo,73,GK
Bernardo Fernandes da Silva Junior,RB Leipzig,73,"RB, LB"
Miguel Ângelo da Silva Rocha,Dijon FCO,73,"CM, CDM"
Enis Bardhi,Levante UD,73,"CAM, CM"
Maximiliano Gómez,RC Celta,73,ST
Ben Gibson,Middlesbrough,73,CB
Anthony Limbombe Ekango,Club Brugge KV,73,"LM, LW"
Gianluca Caprari,Sampdoria,73,"CF, ST, CAM"
Jamaal Lascelles,Newcastle United,73,CB
Charlie Taylor,Burnley,73,LB
Emil Krafth,Bologna,73,RB
Ryan Fraser,Bournemouth,73,"RM, LM"
Alfonso González,Monterrey,73,"CAM, LM, CM"
Sergi Samper Montañá,UD Las Palmas,73,"CDM, CM"
Edgar Miguel Ié,LOSC Lille,73,"CB, RB"
Riza Durmisi,Real Betis,73,"LB, LWB"
DeAndre Yedlin,Newcastle United,73,RB
Samir Caetano de Souza Santos,Udinese,73,"LB, CB"
Luca Mazzitelli,Sassuolo,73,"CDM, CM"
Alexander Mesa Travieso,Levante UD,73,"ST, CAM, LM"
Zinédine Machach,Toulouse Football Club,73,"CAM, LM, CM"
Carlos dos Santos Rodrigues,CD Aves,73,"CB, CDM"
Milad Mohammadi,Terek Grozny,73,"LB, LWB"
Manuel Lazzari,SPAL,73,RM
Srdjan Plavšić,Sparta Praha,73,"RW, RM"
Cheick Doukouré,Levante UD,73,"CDM, CM"
Michael Gregoritsch,FC Augsburg,73,"CAM, ST, LM, RM"
Kerim Frei Koyunlu,Medipol Başakşehir FK,73,"LM, RM"
Karim Rekik,Hertha BSC,73,CB
Alex  Pritchard,Norwich City,73,"CAM, LM"
Anthony Rubén Lozano Colón,FC Barcelona B,73,"ST, CAM"
Leandro Trossard,KRC Genk,73,"LM, CAM"
Simon Tibbling,Brøndby IF,73,CM
Ademilson Braga Bispo Júnior,Gamba Osaka,73,"ST, RM"
Dimitrios Pelkas,PAOK,73,"CAM, RM, LM, CM"
Thomas Foket,KAA Gent,73,"RM, RB"
Gaëtan  Laborde,FC Girondins de Bordeaux,73,ST
Mohammed Khalil Al Owais,Al Ahli,73,GK
Rubén García Santos,Real Sporting de Gijón,73,"LM, RM"
Jimmy Cabot,FC Lorient,73,"RM, LM, ST"
Erick Pulgar,Bologna,73,"CDM, CM"
Mykyta Shevchenko,Shakhtar Donetsk,73,GK
José Manuel García Naranjo,CD Leganés,73,"ST, LM"
Marcel Tisserand,VfL Wolfsburg,73,CB
Wilker José Ángel Romero,Terek Grozny,73,CB
Samuel Gigot,KAA Gent,73,"CB, RB"
Junior Alonso,LOSC Lille,73,"CB, LB"
Deiver Machado,KAA Gent,73,"LB, LM"
Andrés Felipe Roa Estrada,Deportivo Cali,73,CAM
Marvelous Nakamba,Club Brugge KV,73,"CDM, CM"
Ali Adnan,Udinese,73,"LB, LM"
Mamadou Sylla Diallo,KAA Gent,73,ST
Alessandro Micai,Bari,73,GK
Sinan Gümüş,Galatasaray SK,73,RM
김승준 金承俊,Ulsan Hyundai FC,73,"LM, RW"
Edmilson Junior Da Silva,Standard de Liège,73,"LM, RM"
昌子 源,Kashima Antlers,73,CB
Lukáš Pokorný,Montpellier HSC,73,CB
Frederik Rønnow,Brøndby IF,73,GK
Andreas Evald Cornelius,Atalanta,73,ST
Tom Carroll,Swansea City,73,"CM, CDM"
James Tarkowski,Burnley,73,"CB, CDM"
Oscar Hiljemark,Panathinaikos FC,73,"CM, CDM"
Gustavo Lucas Domingues Piazon,Fulham,73,"LM, CAM"
Ismaël Tiémoko Diomandé,Stade Malherbe Caen,73,CDM
Tiago Abiola Delfim Almeida Ilori,Reading,73,CB
Michael Krmenčík,Czech Republic,73,"ST, CF"
Achraf Lazaar,Benevento,73,"LB, LM"
Filip Helander,Bologna,73,CB
Sam Byram,West Ham United,73,"RB, RM"
Bilal Başaçıkoğlu,Feyenoord,73,"RW, LW"
Julian Jeanvier,Stade de Reims,73,CB
Filippo Falco,Perugia,73,"CAM, LW"
Federico Ceccherini,Crotone,73,CB
Guillermo Matías Fernández,Godoy Cruz,73,"CM, CDM"
Kevin Möhwald,1. FC Nürnberg,73,CAM
Janik Haberer,SC Freiburg,73,"CF, CAM"
Clinton Mua N'Jie,Olympique de Marseille,73,"ST, LW"
Walker Zimmerman,FC Dallas,73,CB
Ben Pearson,Preston North End,73,"CDM, CM"
Uroš Spajić,RSC Anderlecht,73,"CB, RB"
Andre Blake,Philadelphia Union,73,GK
Mbwana Ally Samatta,KRC Genk,73,ST
Carlos Miguel Ribeiro Dias,FC Metz,73,"CDM, CM"
Anderson Esiti,KAA Gent,73,"CDM, CM"
Uroš Đurđević,Olympiacos CFP,73,ST
Arbër Zeneli,SC Heerenveen,73,"LW, RW"
Kenneth Saief,KAA Gent,73,LM
