Name,club,overall,player_positions
Miguel Ángel Garrido Cifuentes,Elche CF,72,"RWB, RM, RB"
Emiliano Rígoni,Belgrano de Córdoba,72,RM
Tiémoué Bakayoko,AS Monaco,72,"CDM, CM"
Norbert Gyömbér,Roma,72,CB
Leonardo B. Lohner Maia,Estoril Praia,72,ST
Jorge Correa,Vélez Sarsfield,72,LM
武藤 嘉紀,1. FSV Mainz 05,72,"LM, RM, ST"
Ezequiel Muñoz,Genoa,72,CB
William Rémy,Montpellier HSC,72,CB
Håvard Kallevik Nielsen,FC Red Bull Salzburg,72,ST
Miiko Martín Albornoz Inola,Hannover 96,72,"LB, RB"
Jacopo Sala,Hellas Verona,72,"CM, RB"
Vincent Pajot,AS Saint-Étienne,72,"CM, CDM"
Sylvester Igboun,FC Ufa,72,"LM, RM, RW"
Mark Uth,TSG 1899 Hoffenheim,72,ST
Nico Schulz,Borussia Mönchengladbach,72,"LM, LB"
Javier Espinosa González,Elche CF,72,"CM, CAM, LM, RM"
Leigh Griffiths,Celtic,72,ST
Federico Viviani,Hellas Verona,72,"CM, CDM"
Alpaslan Öztürk,Eskişehirspor,72,CDM
Ayanda Patosi,Sporting Lokeren,72,"LM, LW"
Lévy Koffi Djidji,FC Nantes,72,CB
Ghayas Zahid,Vålerenga Fotball,72,"CAM, CM, LW"
Lorenzo António Melgarejo Sanabria,Kuban Krasnodar,72,"LM, LB, ST"
Oscar Lewicki,Malmö FF,72,"CDM, CM"
Samuele Longo,Frosinone,72,ST
Emil Forsberg,RB Leipzig,72,"LM, LW, CAM"
Abdullah Moutlaq Al Enazi,Al Nassr,72,GK
Maxime Poundjé,FC Girondins de Bordeaux,72,LB
Luca Zuffi,FC Basel 1893,72,"CM, CDM, CAM"
Nicolás Alejandro Tagliafico,Independiente,72,"LB, CM"
Vincenzo Grifo,SC Freiburg,72,"CF, CAM, RM, LM"
Darko Lazović,Genoa,72,"CAM, RW, LW, CF"
Armando Izzo,Genoa,72,CB
Joseba Zaldúa Bengoetxea,Real Sociedad,72,RB
Nikola Vukcević,SC Braga,72,CDM
Alexander Esswein,FC Augsburg,72,"RM, LM"
Mattias Johansson,AZ Alkmaar,72,RB
Jonathan Matías Urretaviscaya da Luz,Pachuca,72,"LM, RM"
Duje Čop,Málaga CF,72,ST
Václav Kadlec,Eintracht Frankfurt,72,"ST, RM"
Laurens De Bock,Club Brugge KV,72,LB
Luis Alfonso Rodríguez Alanís,Jaguares de Chiapas,72,"RM, RWB"
Reinhold Yabo,FC Red Bull Salzburg,72,"CM, CDM, CAM"
Douglas Pereira dos Santos,FC Barcelona,72,"RB, RWB"
Ismael López Blanco,Real Sporting de Gijón,72,"LB, LM, RM, CAM"
Luca Marrone,Carpi,72,"CM, CDM, CB"
Efe Halil Özarslan,Mersin İdman Yurdu,72,CB
Miguel Ángel Guerrero Martín,Real Sporting de Gijón,72,"ST, CF"
Martin Linnes,Molde FK,72,"RB, RM"
Josh McEachran,Brentford,72,"CM, CDM"
Bryan Dabo,Montpellier HSC,72,"RB, CDM, RM"
Bruno González Cabrera,Real Betis,72,CB
Rúben Rafael Melo Silva Pinto,Os Belenenses,72,"CDM, CM"
Luciano Slagveer,SC Heerenveen,72,"RW, LW"
Jonathan Sundy Zongo,UD Almería,72,"ST, RM, LM"
Alejandro Martínez Sánchez,Elche CF,72,LB
Thievy Bifouma,Granada CF,72,"LM, ST, RM"
Oscar Hiljemark,Palermo,72,"CM, CDM"
Bouna Sarr,Olympique de Marseille,72,"RM, LM, CAM"
Luis Jan Piers Advíncula Castrillón,Bursaspor,72,"RB, RM"
Emiliano Sala,FC Nantes,72,ST
Edgar Salli,FC St. Gallen,72,"LM, ST"
Mustafa Saymak,PEC Zwolle,72,"CAM, RW"
Nikos Karelis,Panathinaikos FC,72,"ST, LM, LW"
Florian Niederlechner,1. FSV Mainz 05,72,ST
Dominik Kohr,FC Augsburg,72,"CDM, CM"
Gyasi Zardes,LA Galaxy,72,"ST, LM, RM"
Antoine Conte,Stade de Reims,72,"CB, RB"
Facundo Ferreyra,Shakhtar Donetsk,72,ST
Yerson Candelo Miranda,Querétaro,72,CAM
Guido Carrillo,AS Monaco,72,ST
Rafael Delgado,Defensa y Justicia,72,LB
Danilo Teodoro Soares,FC Ingolstadt 04,72,LB
Jean Zimmer,1. FC Kaiserslautern,72,"RB, RM, LM, LB"
Godfrey Oboabona Itama,Çaykur Rizespor,72,"CB, CDM"
原口 元気,Hertha BSC,72,"LM, RM"
Johan Leandro Arango Ambuila,Once Caldas,72,CAM
André Geraldes de Barros,Os Belenenses,72,"RB, LB"
柿谷 曜一朗,FC Basel 1893,72,"CF, RM"
Javier Eraso Goñi,Athletic Club de Bilbao,72,"CAM, CM"
Camilo Mayada,River Plate,72,"RM, RB"
Rodrigo Cunha Pereira de Pinho,SC Braga,72,ST
Sercan Yıldırım,Bursaspor,72,"RM, ST, LM"
Kermit Erasmus,Orlando Pirates,72,"ST, CF"
Vincenzo Rennella,Real Betis,72,ST
Mihail Aleksandrov,Bulgaria,72,"LM, RM"
Gilles Sunu,Angers SCO,72,"ST, RM, LM"
Tommy Smith,Ipswich Town,72,"CB, LB"
Abdoul Karim Yoda,Getafe CF,72,RM
Emmanuel Rivière,Newcastle United,72,ST
Frédéric Bulot,Stade de Reims,72,"LM, RM"
Nathan Baker,Bristol City,72,CB
David Junior Hoilett,Queens Park Rangers,72,LM
Yoric Ravet,Grasshopper Club Zürich,72,"RM, LM, ST"
Ike Opara,Sporting Kansas City,72,CB
Felix Kroos,SV Werder Bremen,72,"CDM, CB"
Niklas Hult,OGC Nice,72,"LM, CM, CDM, LB"
Enrique García Martínez,Middlesbrough,72,ST
Sergio Gontán Gallardo,SD Eibar,72,"RM, RW, LM"
Mahmut Ertuğrul Taşkıran,Fenerbahçe SK,72,GK
Ryan Isaac Mendes da Graça,Nottingham Forest,72,"LW, RW"
Sebastián Coates Nión,Sunderland,72,CB
Abdul Majeed Waris,FC Lorient,72,ST
Anders Christiansen,Chievo Verona,72,CM
Nicolai Møller Boilesen,Ajax,72,LB
Rasmus Falk Jensen,Odense Boldklub,72,"RM, CAM, ST"
Felix Klaus,Hannover 96,72,"RM, LM"
Viktor Dorian Klonaridis,Panathinaikos FC,72,"LM, CAM, RM"
Molla Wagué,Udinese,72,CB
Eric Mathoho,Kaizer Chiefs,72,CB
Alexander Ring,1. FC Kaiserslautern,72,"CM, CDM, CAM"
Matt Hedges,FC Dallas,72,CB
酒井 髙徳,Hamburger SV,72,"LB, RB"
Yehya Sulaiman Al Shehri,Al Nassr,72,"CAM, LM, RM"
Christian Günter,SC Freiburg,72,LB
Hélder Filipe Oliveira Lopes,FC Paços de Ferreira,72,LB
Fernando Tobio,Boca Juniors,72,CB
Damián Pérez,Vélez Sarsfield,72,LB
Fernando Monetti,Club Atlético Lanús,72,GK
Sibusiso Vilakazi,South Africa,72,"CAM, RM"
Juan Martín Lucero,Independiente,72,ST
Hasan Ali Kaldırım,Fenerbahçe SK,72,LB
Tiago Manuel Dias Correia,Rayo Vallecano,72,"LM, RM, RW, ST"
Cédric Mongongu,Eskişehirspor,72,CB
Tim Matavž,FC Augsburg,72,ST
Mahamane Traoré,OGC Nice,72,"CDM, CM"
Jérémy Pied,OGC Nice,72,"RM, CAM, RB"
Jem Karacan,Galatasaray SK,72,"CDM, CM"
Odion Jude Ighalo,Watford,72,ST
Danny Drinkwater,Leicester City,72,CM
Lukman Haruna Abdulkarim,FC Anzhi Makhachkala,72,"CM, CDM, CAM"
Jesús Alberto Dueñas Manzo,Tigres U.A.N.L.,72,"CM, CDM, RB, RWB"
Mervan Çelik,Akhisar Belediyespor,72,"CF, LM, RM"
Emmanuel Imorou,Stade Malherbe Caen,72,LB
Fidel Chaves de la Torre,Córdoba CF,72,"LM, RM"
Lorenzo Ariaudo,Sassuolo,72,CB
Mamadou Samassa,En Avant de Guingamp,72,GK
Nenad Krstičić,Sampdoria,72,"CM, CDM, CAM"
Salman Mohammed Al Faraj,Al Hilal,72,"CM, LM, CDM, LB"
Kristoffer Nordfeldt,Swansea City,72,GK
Gaëtan Charbonnier,Stade de Reims,72,"CF, CAM"
Artur Yusupov,Zenit St. Petersburg,72,"CDM, CM"
Vincent Le Goff,FC Lorient,72,LB
Víctor Pérez Alonso,Córdoba CF,72,"CM, CDM, CAM"
Vasco Regini,Sampdoria,72,"LB, CB"
Pavel Yakovlev,Krylya Sovetov Samara,72,"LM, RM, CAM"
Guy Lucien Michel Landel,Gençlerbirliği SK,72,"CAM, LM, RM"
Darryl Lachman,Sheffield Wednesday,72,CB
Rogelio Gabriel Funes Mori,Monterrey,72,ST
Raphael Martinho Alves de Lima,Carpi,72,"LW, CM"
Bryan Linssen,FC Groningen,72,"LW, RW"
Nicolás Blandi,San Lorenzo de Almagro,72,ST
Guillermo Burdisso,Club León,72,CB
Diego Rigonato Rodrigues,Stade de Reims,72,"LM, LW"
Ahmed Naser Mahmoud Al Shenawy,Egypt,72,GK
Adrien Trebel,Standard de Liège,72,"CM, CDM, CAM"
João Carlos Reis Graça,União da Madeira,72,LB
Gonzalo Alejandro Espinoza Toledo,Universidad de Chile,72,"CM, CDM, CAM"
Jorge Djaniny  Tavares Semedo,Santos Laguna,72,ST
酒井 宏樹,Hannover 96,72,RB
Süleyman Koç,SC Paderborn 07,72,"RM, CF, LM, RW"
Romain Philippoteaux,FC Lorient,72,"RM, LM"
Esteban Andres Pavez Suazo,Colo-Colo,72,CM
Silvio Ezequiel Romero,Jaguares de Chiapas,72,"ST, RW"
Roberto P. Maximiano Rodrigo,FC Arouca,72,ST
Petros Matheus dos Santos Araujo,Real Betis,72,"LM, CAM, CM, CDM"
Nivaldo Mateus Serpa Pombal,Fluminense,72,GK
Ritchie De Laet,Leicester City,72,RB
Daniel Halfar,1. FC Kaiserslautern,72,"RM, LM, CAM"
Ruben Yttergård Jenssen,1. FC Kaiserslautern,72,"LM, CM, CDM"
Artur Jędrzejczyk,FC Krasnodar,72,"RB, CB"
Aykut Demir,Trabzonspor,72,"CB, LB, RB"
Roberto Canella Suárez,Real Sporting de Gijón,72,"LB, LWB"
Alex Pearce,Derby County,72,CB
Nikolay Mihaylov,Mersin İdman Yurdu,72,GK
Eren Derdiyok,Kasimpaşa SK,72,ST
Romain Genevois,OGC Nice,72,"CB, RB"
Davide Di Gennaro,Cagliari,72,"CAM, CM"
James Henry,Wolverhampton Wanderers,72,RM
Chris Martin,Derby County,72,ST
Yohann Thuram-Ulien,Standard de Liège,72,GK
James Chester,West Bromwich Albion,72,CB
Vitor Hugo Gomes da Silva,Moreirense FC,72,CM
Enrique Pérez Herrera,Monarcas Morelia,72,"CB, RB"
Viktor Vasin,PFC CSKA Moscow,72,CB
Ricardo Alexis Laborde León,FC Krasnodar,72,"RW, ST, RM"
Francesco Bolzoni,Palermo,72,"CDM, CM"
Lautaro Germán Acosta,Club Atlético Lanús,72,"ST, LW"
William Matheus da Silva,Toulouse Football Club,72,"LB, LM"
Cristian Pasquato,Livorno,72,"LW, CF, CAM"
Manuel  Castellano Castro,SD Eibar,72,"LB, RB, CB"
Jonathan Doin,FC Red Bull Salzburg,72,"CB, RB"
Ben Mee,Burnley,72,"LB, CB"
Tabaré Uruguay Viudez Mora,River Plate,72,RM
Lamine Gassama,FC Lorient,72,RB
Javier Castellano Betancor,UD Las Palmas,72,"CDM, CM"
Isaác Brizuela Muñoz,Guadalajara,72,"RW, RM"
José Lionn Barbosa de Lucena,Rio Ave FC,72,RB
Mato Jajalo,Palermo,72,"CM, CDM, CAM"
Jop van der Linden,AZ Alkmaar,72,CB
Andile Jali,KV Oostende,72,"CDM, CM"
Ruud Boymans,FC Utrecht,72,ST
Marcel Correia,Eintracht Braunschweig,72,"CB, RB, CDM"
Ali Ahamada,Toulouse Football Club,72,GK
Michaël Pereira,RCD Mallorca,72,"LM, RM"
Esteban Alvarado Brown,Trabzonspor,72,GK
David Omar Rodríguez Barrera,Córdoba CF,72,"CB, CDM"
Roland Alberg,ADO Den Haag,72,"CAM, LW, RW"
Leocísio Júlio Sami,Akhisar Belediyespor,72,"LM, RM"
Juan Manuel Sánchez Miño,Estudiantes de La Plata,72,"LM, CM"
Edinaldo Gomes Pereira,Sporting CP,72,CB
Denis Stracqualursi,Club Atlético Lanús,72,ST
Renan Bardini Bressan,Rio Ave FC,72,"CAM, CM"
Guido Pizarro,Tigres U.A.N.L.,72,"CDM, CM"
Mokhtar Fallatah,Al Ittihad,72,ST
Mauro Dos Santos,SD Eibar,72,CB
José María Martín,Levante UD,72,"CDM, CM"
Germán Alexis Rolín Fernández,Boca Juniors,72,CB
Raul Rusescu,Osmanlıspor,72,"CF, ST, CAM"
Jonathan Copete,Atlético Nacional,72,"LW, ST"
Thulani Hlatshwayo,South Africa,72,"CB, RB, CDM"
Nélson Alexandre Farpelha Estrela,FC Paços de Ferreira,72,"RW, LW, CAM"
Ilya Maksimov,FC Anzhi Makhachkala,72,"CAM, CM"
Joona Toivio,Molde FK,72,CB
Nukri Revishvili,Mordovia Saransk,72,GK
Piet Velthuizen,Vitesse,72,GK
Ruud Boffin,Eskişehirspor,72,GK
Szymon Pawłowski,Lech Poznań,72,"LM, RM"
Denis Odoi,Sporting Lokeren,72,"LB, RB"
Kirill Kombarov,Spartak Moscow,72,"RB, RM"
Francesco Renzetti,Cesena,72,"LB, LM"
Migjen Basha,FC Luzern,72,"CM, CDM"
Ivan Obradović,RSC Anderlecht,72,"LB, LWB"
Vladislav Ignatiev,Kuban Krasnodar,72,"LM, RM, RW"
Artjoms Rudnevs,Hamburger SV,72,ST
Mauro Abel Fórmica,Newell's Old Boys,72,"CAM, RM"
Alexander Domínguez Carabalí,Ecuador,72,GK
Nemanja Tomić,Gençlerbirliği SK,72,"RM, CAM"
Alexander Manninger,FC Augsburg,72,GK
Luca Castellazzi,Torino,72,GK
Jussi Jääskeläinen,Wigan Athletic,72,GK
Nicolas Penneteau,Sporting de Charleroi,72,GK
Clint Hill,Queens Park Rangers,72,"CB, LB"
Rodrigo Álvaro Tello Valenzuela,Audax Italiano,72,"LM, CAM, LB"
Olivier Sorlin,Évian Thonon Gaillard FC,72,"CDM, CB"
Andreas Johansson,IFK Norrköping,72,"CB, CM"
Antonio Floro Flores,Sassuolo,72,"LW, ST"
Philippe Senderos,Aston Villa,72,CB
Tony Hibbert,Everton,72,RB
Glyn Oliver Myhill,West Bromwich Albion,72,GK
Damien  Duff,Shamrock Rovers,72,"RW, RM"
Francesco Tavano,Avellino,72,ST
Fernando Soriano Marcos,UD Almería,72,"CAM, RM"
Mijat Marić,Sporting Lokeren,72,CB
Angelo Palombo,Sampdoria,72,CDM
Marc Bertrán Vilanova,Real Zaragoza,72,RB
Jelle Van Damme,Standard de Liège,72,LB
Cédric Makiadi Mapuata,Çaykur Rizespor,72,"CDM, CM"
Gianluca Pegolo,Sassuolo,72,GK
Fahid Ben Khalfallah,Melbourne Victory,72,LM
Alberto Lopo García,Deportivo de La Coruña,72,CB
Sascha Riether,FC Schalke 04,72,RB
Thomas Broich,Brisbane Roar,72,"LW, CF"
Jean II Makoun,Antalyaspor,72,"CDM, CM"
Lukas Kruse,SC Paderborn 07,72,GK
Stefano Lucchini,Cesena,72,CB
Mario Alberto Santana,Genoa,72,"LW, LM"
Hasan Salih Kabze,Akhisar Belediyespor,72,"ST, LM"
Doğa Kaya,Gençlerbirliği SK,72,"CDM, CM, CAM"
Yiğit İncedemir,Sivasspor,72,"CB, CDM"
Niki  Dige Zimling,1. FSV Mainz 05,72,"CM, CDM"
Rubens Fernando Moedim,Juventus,72,GK
Michael Liendl,TSV 1860 München,72,"CAM, RM, LM, CM"
Diego Mainz García,Granada CF,72,CB
Simon Francis,Bournemouth,72,RB
Domenico Maietta,Bologna,72,CB
Valerio Di Cesare,Bari,72,CB
Franck Signorino,Stade de Reims,72,LB
György Garics,SV Darmstadt 98,72,"RB, RM"
Marc Janko,FC Basel 1893,72,ST
Blerim Džemaili,Genoa,72,"CM, CDM"
Diego Costa Silva,Vitória de Setúbal,72,GK
Billy Jones,Sunderland,72,"RB, LB"
Matteo Contini,Bari,72,CB
Omar Sebastián Pérez,Independiente Santa Fe,72,CAM
Joris Marveaux,Montpellier HSC,72,"CDM, CM"
Felipe Abdiel Baloy Ramírez,Club Atlas,72,CB
차두리 车杜里,FC Seoul,72,"RB, RM, RWB"
Antônio Naelson Matías,Querétaro,72,CAM
Vicente Martín Sánchez Bragunde,Colorado Rapids,72,"RW, LW"
Darío Anastacio Verón Maldonado,U.N.A.M.,72,CB
César Fabián Delgado Godoy,Rosario Central,72,"RM, ST"
Sammy Bossut,SV Zulte-Waregem,72,GK
Alexandros Tziolis,PAOK,72,"CDM, CM"
Leandro Desábato,Estudiantes de La Plata,72,CB
Carlos Luciano Araujo,Club Atlético Lanús,72,RB
Gustavo Rubén Lorenzetti,Universidad de Chile,72,"CAM, CM"
Olcan Adın,Galatasaray SK,72,"RM, LB"
Guzmán Casaseca Lozano,Real Valladolid CF,72,"LM, RM"
Ángel Dealbert Ibáñez,CD Lugo,72,CB
Esteban Andrés Suárez,Real Oviedo,72,GK
Carlos Javier Cuéllar Jiménez,UD Almería,72,CB
Vitaliy Kaleshin,FC Krasnodar,72,"RB, LB"
Diniyar Bilyaletdinov,Rubin Kazan,72,"CAM, LM, RM"
Dmitriy Torbinskiy,FC Krasnodar,72,"LM, CAM, CM"
Ciprian Andrei Marica,Atiker Konyaspor,72,"ST, RM"
Artem Rebrov,Spartak Moscow,72,GK
Marcin Ryszard Wasilewski,Leicester City,72,CB
Espen Ruud,Odds BK,72,RB
Ruben Schaken,ADO Den Haag,72,RW
Sergio Pellissier,Chievo Verona,72,ST
Sam Ricketts,Coventry City,72,"CB, RB, LB"
Jone Samuelsen,Odds BK,72,CM
Cristian Javier Nasuti,Deportivo Cali,72,CB
Daniel Gastón Montenegro,Club Atlético Huracán,72,CAM
Víctor Alberto Figueroa,Newell's Old Boys,72,"CAM, RW"
Juan Manuel Martínez,Real Salt Lake,72,"ST, RW"
Simon Pouplin,OGC Nice,72,GK
Karim Haggui,Fortuna Düsseldorf,72,CB
Christian Koffi Romaric N'Dri,Côte d'Ivoire,72,"CB, CDM, CM"
Edson Braafheid,Lazio,72,LB
Pedro López Muñoz,Levante UD,72,"RB, RM, LB"
Moritz Stoppelkamp,SC Paderborn 07,72,"LM, RM, CAM"
Uwe Hünemeier,Brighton & Hove Albion,72,CB
Scott  Carson,Derby County,72,GK
Julien Gorius,KRC Genk,72,"CM, CAM, CDM"
Jorge Carlos Carranza,CD O'Higgins,72,GK
Cirilo Saucedo Nájera,Monarcas Morelia,72,GK
Petter Andersson,FC Midtjylland,72,CM
Braulio Antonio Leal Salvo,CD O'Higgins,72,CM
Rafael Marques  Pinto,Hellas Verona,72,CB
Néstor Ezequiel Ortigoza,San Lorenzo de Almagro,72,"CDM, CM"
Peter Whittingham,Cardiff City,72,CM
Oleg Ivanov,Terek Grozny,72,"CAM, CDM, CM"
Emiliano Daniel Armenteros,Jaguares de Chiapas,72,"LM, CM"
Mauricio Ariel Caranta,Rosario Central,72,GK
Antonio Leonel Vilar Nogueira Sousa,Os Belenenses,72,CB
Richard Keogh,Derby County,72,"CB, RB"
Phil Bardsley,Stoke City,72,"RB, LB"
Andrea Lazzari,Carpi,72,"CDM, CM"
Daniel Congré,Montpellier HSC,72,"LB, CB, RB"
Behrang Safari,FC Basel 1893,72,LB
Adam Le Fondre,Wolverhampton Wanderers,72,ST
Alessio Sestu,Virtus Entella,72,"RM, CF"
Chris Wondolowski,San Jose Earthquakes,72,"ST, CM"
Ivanildo Soares Cassamá,Associação Académica de Coimbra,72,"LM, RM"
Édouard Duplan,ADO Den Haag,72,"LW, RW"
Olivier Veigneau,Kasimpaşa SK,72,LB
Colin Kazim-Richards,Feyenoord,72,ST
Francisco José Molinero Calderón,Real Betis,72,RB
Alexander Bukharov,FC Rostov,72,ST
Jan Šimůnek,VfL Bochum 1848,72,"CB, RB"
Óscar Alfredo Ustari,Newell's Old Boys,72,GK
Kirill Nababkin,PFC CSKA Moscow,72,"LB, RB"
Jeroen Simaeys,Krylya Sovetov Samara,72,CB
Marcelo José Oliveira,Moreirense FC,72,CB
Gianluca Curci,1. FSV Mainz 05,72,GK
Carlos Carmona Bonet,Real Sporting de Gijón,72,"RM, LM, CAM"
Elkin Soto Jaramillo,1. FSV Mainz 05,72,"CM, CDM"
Sami Allagui,Hertha BSC,72,"RM, ST"
Jonathan Fabbro,Paraguay,72,CAM
Ronny  Heberson Furtado de Araújo,Hertha BSC,72,CAM
Andreas Ulmer,FC Red Bull Salzburg,72,LB
Stephan  Schröck,SpVgg Greuther Fürth,72,"RB, RM, LM"
Aquivaldo Mosquera Romaña,Pachuca,72,CB
Darren Randolph,West Ham United,72,GK
Mark Davies,Bolton Wanderers,72,"CAM, CM, RM"
Cole Skuse,Ipswich Town,72,"CM, CDM"
David Rodríguez Sánchez,AD Alcorcón,72,"ST, LW, RW, LM"
Aythami Artiles Oliva,UD Las Palmas,72,CB
Nauzet Alemán Viera,UD Las Palmas,72,"RM, CM, CAM"
Alejandro Alfaro Ligero,Real Valladolid CF,72,"CAM, RM, LM, ST"
Jim Larsen,FC Midtjylland,72,CB
Gabriel Martín Peñalba,Tiburones Rojos de Veracruz,72,"CDM, CM"
Joey van den Berg,SC Heerenveen,72,"CM, CAM"
Ahmed Kantari,Toronto FC,72,CB
Federico Dionisi,Frosinone,72,ST
Paolo De Ceglie,Olympique de Marseille,72,"LB, LM"
Christoph Leitgeb,FC Red Bull Salzburg,72,"CM, CDM"
Server Djeparov,Ulsan Hyundai FC,72,"CAM, LM, CM, RM"
Dax McCarty,New York Red Bulls,72,"CDM, CM"
Cezary Stefan Wilk,Real Zaragoza,72,"CDM, CM"
Marcin Robak,Lech Poznań,72,ST
David Arturo Ferreira Rico,Atlético Huila,72,"CAM, CM"
Simone Missiroli,Sassuolo,72,CM
Juan Ángel Albín Leites,Tiburones Rojos de Veracruz,72,"CAM, ST, LM"
Welliton Soares de Morais,Mersin İdman Yurdu,72,ST
M'Baye Leye,SV Zulte-Waregem,72,ST
Haris Medunjanin,Deportivo de La Coruña,72,"CDM, CM"
Gustav Svensson,IFK Göteborg,72,"CDM, CM"
Julian Schuster,SC Freiburg,72,"CDM, CM"
Ángel Luís Rodríguez Díaz,Real Zaragoza,72,ST
Federico Peluso,Sassuolo,72,"LB, CB"
Nicolas Sebastian Frey,Chievo Verona,72,RB
Taras Mykhalyk,Lokomotiv Moscow,72,"CDM, CB"
George Boyd,Burnley,72,"RM, LM"
Anthony Pilkington,Cardiff City,72,"RM, LM"
Marcel Heller,SV Darmstadt 98,72,"LM, RM"
David McGoldrick,Ipswich Town,72,"ST, CF"
Alexander Gerndt,BSC Young Boys,72,"CAM, CF, ST"
Luiz Henrique da Silva Alves,Jeonbuk Hyundai Motors,72,"CAM, CM"
Rasmus Bengtsson,Malmö FF,72,CB
Egidio Arévalo Ríos,Tigres U.A.N.L.,72,"CDM, CM"
汉超于,China PR,72,"LW, RW"
Daniel Gordon,Karlsruher SC,72,CB
Paul Alo'o Efoulou,Al Taawoun,72,ST
Wolfgang Hesl,DSC Arminia Bielefeld,72,GK
Mario Bolatti,Belgrano de Córdoba,72,"CM, CDM"
Eros Pisano,Hellas Verona,72,"RB, RM, LB"
Luis Francisco Grando,Antalyaspor,72,"CDM, CB"
Teddy Chevalier,Çaykur Rizespor,72,"ST, RM"
Orlando Carlos Braga de Sá,Reading,72,"ST, CF"
Nicolás Gabriel Sánchez,Racing Club,72,CB
Felipe Aliste Lopes,VfL Wolfsburg,72,CB
Dušan Kuciak,Legia Warszawa,72,GK
Matías Nicolás Rodríguez,Universidad de Chile,72,"RB, RM, LB"
Nicolás Miroslav Peric Villarreal,Audax Italiano,72,GK
Matías Gustavo Alustiza,Puebla FC,72,ST
Gojko Kačar,Hamburger SV,72,"CDM, CB, CM"
Joffre David Guerrón Méndez,Tigres U.A.N.L.,72,"ST, RM"
Dayro Mauricio Moreno Galindo,Club Tijuana,72,ST
Paulo Andrés Garcés Contreras,Colo-Colo,72,GK
David Yurchenko,FC Ufa,72,GK
Roberto Carlos Gutiérrez Gamboa,Universidad Católica,72,ST
Fabrizio Cacciatore,Chievo Verona,72,"RB, LB"
Douglas Ferreira,Akhisar Belediyespor,72,CB
Alejandro Bergantiños García,Deportivo de La Coruña,72,"CDM, CM, CB"
Garath McCleary,Reading,72,"RM, RW, LM"
Craig Noone,Cardiff City,72,"LM, RM"
Georg Niedermeier,VfB Stuttgart,72,CB
Eyong Tarkang Enoh,Standard de Liège,72,"CDM, CM"
Pedro Antonio Sánchez Moñino,Real Zaragoza,72,"LM, RM"
Matías Nicolás Caruzzo,San Lorenzo de Almagro,72,CB
Antonio Ríos Martínez,Deportivo Toluca,72,"CDM, CM"
Mensur Mujdža,SC Freiburg,72,RB
Archimede Morleo,Bologna,72,"LB, LM"
Pablo Ezequiel Fontanello,FC Ural Yekaterinburg,72,CB
Roger de Oliveira Bernardo,FC Ingolstadt 04,72,"CDM, CB"
長友 佑都,Inter,72,"LM, LB"
Miloš Ninković,Sydney FC,72,"CAM, CM, LM"
Marco Estrada,San Luis de Quillota,72,"CDM, CM"
Rodrigo Millar,Monarcas Morelia,72,CM
Oscar Boniek García,Houston Dynamo,72,RM
Osvaldo Alexis González Sepúlveda,Universidad de Chile,72,"CB, RB"
Nikola Đurđić,Malmö FF,72,ST
Pablo Andrés González,Novara,72,"RW, ST"
Claiton Machado dos Santos,Crotone,72,CB
Jorge Filipe Avelino Teixeira,Standard de Liège,72,CB
Ahmet İlhan Özek,Çaykur Rizespor,72,"RM, LM, RW"
Valentin  Roberge,Sunderland,72,CB
Nemanja Nikolić,Legia Warszawa,72,ST
Élio Bruno Teixeira Martins,União da Madeira,72,"ST, LW"
Luciano Aued,Racing Club,72,CM
ハーフナー・マイク,ADO Den Haag,72,ST
Hussein Omar Abdul Ghani Sulaimani,Al Nassr,72,LB
Ariel Mauricio Rojas,Cruz Azul,72,"LM, CM"
Marc Schnatterer,1. FC Heidenheim 1846,72,"LM, CAM"
Mauro Matos,San Lorenzo de Almagro,72,ST
Mohamed Husain,Al Nassr,72,CB
José Fernando Cuadrado Romero,Once Caldas,72,GK
Wilson David Morelo López,Independiente Santa Fe,72,ST
Víctor Hugo Ayala Núñez,Club Atlético Lanús,72,CM
Diego Braghieri,Club Atlético Lanús,72,CB
Édson Puch,Club Atlético Huracán,72,CAM
Mariano Echeverría,Club Atlético Tigre,72,CB
Gabriel Vargas,CD Universidad de Concepción,72,"ST, CF"
Dossa Momad Omar Hassamo Júnior,Atiker Konyaspor,72,CB
Pablo César Velázquez Centurión,Monarcas Morelia,72,ST
Ramón Idalecio Cardozo,Moreirense FC,72,ST
Cheikh N'Doye,Angers SCO,72,"CDM, CM"
Bartłomiej Drągowski,Jagiellonia Białystok,71,GK
Levin Öztunali,SV Werder Bremen,71,"CAM, CM, CDM"
Théo Bongonda Mbul'Ofeko Batombo,RC Celta,71,"LM, LW"
Antonio Sanabria,Real Sporting de Gijón,71,"ST, LM"
Jason Denayer,Galatasaray SK,71,CB
Adama Traoré Diarra,Aston Villa,71,RW
Federico Mattiello,Chievo Verona,71,"LB, RB"
Jorge Meré Pérez,Real Sporting de Gijón,71,CB
Borja López Menéndez,FC Arouca,71,CB
Niklas Stark,Hertha BSC,71,"CDM, CB, CM, LB"
Elmir Nabiullin,Rubin Kazan,71,LB
Timothy Castagne,KRC Genk,71,RB
Tiago Alves Sales,Pohang Steelers,71,RW
Adryan Oliveira Tavares,FC Nantes,71,CAM
Jordon  Ibe,Liverpool,71,"LW, RW"
Federico Bernardeschi,Fiorentina,71,RW
