Name,club,overall,player_positions
Víctor Salazar,San Lorenzo de Almagro,72,"RB, RWB"
Khaled Narey,Hamburger SV,72,"RM, LM, RWB"
Bruno Miguel Boialvo Gaspar,Sporting CP,72,RB
Thiago Santos Santana,Santa Clara,72,ST
Jhonatan Luiz da Siqueira,Vitória Guimarães,72,GK
Samir Memišević,FC Groningen,72,"CB, CDM"
Lukáš Štetina,Sparta Praha,72,CB
Alex Smithies,Cardiff City,72,GK
Luke Ayling,Leeds United,72,RB
Diego Fabián Polenta Musetti,LA Galaxy,72,CB
Mattias Johansson,Panathinaikos FC,72,"RB, RWB"
Sean  Johnson,New York City FC,72,GK
Romaine Sawyers,West Bromwich Albion,72,"CM, CDM"
Matthias Zimmermann,Fortuna Düsseldorf,72,"RB, CDM"
Adam Forshaw,Leeds United,72,"CM, CDM"
Julian Börner,Sheffield Wednesday,72,CB
Juan Manuel Iturbe Arévalo,U.N.A.M.,72,"RW, RM"
Lukáš Hejda,Viktoria Plzeň,72,CB
Taulant Xhaka,FC Basel 1893,72,"CDM, CM, CB"
Fernando Canesín Matos,KV Oostende,72,"CAM, RM, CF"
Tino-Sven Sušić,VVV-Venlo,72,CM
Jorge Pulido Mayoral,SD Huesca,72,"CB, LB, RB"
Christoph Knasmüllner,SK Rapid Wien,72,"CAM, CM"
Robert Žulj,TSG 1899 Hoffenheim,72,"CAM, CF"
Ryder Matos Santos,Udinese,72,"RW, ST, LW"
Kenny McLean,Norwich City,72,"CM, CAM, CDM"
István Kovács,Hungary,72,"CAM, CF"
Iván Balliu Campeny,UD Almería,72,RB
Virgil  Misidjan,1. FC Nürnberg,72,"RW, RM, LM"
Ahmad Benali,Crotone,72,"CM, CDM"
Tommy Smith,Stoke City,72,RB
Marcello Trotta,Frosinone,72,"ST, RW"
Mats Seuntjens,Gençlerbirliği SK,72,"ST, CAM, RM"
Molla Wagué,FC Nantes,72,CB
Valeri  Qazaishvili,San Jose Earthquakes,72,"LM, CAM"
Stef Peeters,KSV Cercle Brugge,72,"CM, CAM, CDM"
Rafael da Silva,Wuhan Zall,72,"ST, LW, RW"
Oussama Tannane,Vitesse,72,"RM, ST"
Andy Yiadom,Reading,72,"RB, LB"
Renaud Ripart,Nîmes Olympique,72,"ST, LM, RB"
Alexander Mühling,Holstein Kiel,72,"CM, CAM"
João Carlos Vilaça Teixeira,Vitória Guimarães,72,"LM, CAM"
Yasser Al Shahrani,Al Hilal,72,"LB, RB"
Aljaž Struna,Houston Dynamo,72,"CB, RB"
Mohammed Khalil Al Owais,Al Ahli,72,GK
Carlos Hernández Alarcón,Real Oviedo,72,CB
Andreas Voglsammer,DSC Arminia Bielefeld,72,"ST, LW"
Gyasi Zardes,Columbus Crew SC,72,ST
Jordan Marié,Dijon FCO,72,"CM, CDM"
Jaine Stiven Barreiro Solis,Pachuca,72,CB
Jorge Luis Rojas Meza,Club Tijuana,72,"RM, LM"
Rodrigo Gómez,Club Atlético Huracán,72,"LM, RM, LW"
Emanuel Olivera,Club Atlético Colón,72,CB
Gino Peruzzi,San Lorenzo de Almagro,72,RB
Renaud Emond,Standard de Liège,72,ST
Danilo Teodoro Soares,VfL Bochum 1848,72,"LB, LWB"
Farouk Ben Mustapha,Al Shabab,72,GK
Simeon Tochukwu Nwankwo,Crotone,72,ST
Roberto Ibáñez Castro,CA Osasuna,72,"RM, LM"
Aleksandar Pešić,FC Seoul,72,ST
Octavio Rivero,Santos Laguna,72,ST
Leonardo Mancuso,Empoli,72,"ST, LW, RW"
Tiago Pagnussat,Club Atlético Lanús,72,CB
Motaz Hawsawi,Al Ahli,72,CB
Alexis Pedro Canelo,Deportivo Toluca,72,"ST, LM"
Matej Jonjić,Cerezo Osaka,72,CB
Robin Lod,Minnesota United FC,72,LM
Arnold Issoko,Stade Malherbe Caen,72,"RB, RM, RW"
Ngoran Suiru Fai Collins,Standard de Liège,72,"RB, LB"
João Pedro Reis Amaral,Lech Poznań,72,"CAM, RM"
Kaveh Rezaei,Club Brugge KV,72,ST
Ousmane Kanté,Paris FC,72,CB
Julio González,Defensa y Justicia,72,"RB, CB"
Bogdan Planić,FCSB (Steaua),72,CB
Markus Rosenberg,Malmö FF,72,ST
Fabricio Coloccini,San Lorenzo de Almagro,72,CB
Craig  Gordon,Celtic,72,GK
Lee Grant,Manchester United,72,GK
Tom Huddlestone,Derby County,72,CDM
Claudio Terzi,Spezia,72,CB
Michael Rensing,Fortuna Düsseldorf,72,GK
Giampaolo Pazzini,Hellas Verona,72,ST
Alessandro Rosina,US Salernitana 1919,72,"RW, CAM"
Domenico Maietta,Empoli,72,CB
远藤 保仁,Gamba Osaka,72,"CM, CDM, CAM"
Sammy Bossut,SV Zulte-Waregem,72,GK
Aitor Sanz Martín,CD Tenerife,72,"CDM, CM, CAM"
Israel Alejandro Damonte,Club Atlético Banfield,72,"CM, CDM"
Jonathan Pablo Bottinelli,Unión de Santa Fe,72,CB
Luciano Darío Pocrnjic,Club Atlético Aldosivi,72,GK
Alex Cordaz,Crotone,72,GK
Christophe Jallet,Amiens SC,72,"RB, LB"
Édgar Osvaldo Barreto Cáceres,Sampdoria,72,CM
Marius Valerică Găman,Al Shabab,72,CB
Cristian David Lucchetti,Atlético Tucumán,72,GK
Gastón Nicolás Fernández,Estudiantes de La Plata,72,"CAM, ST, LW"
Scott  Carson,Manchester City,72,GK
Nana Kwesi Asare,KAA Gent,72,"LB, CB"
Ken Reichel,1. FC Union Berlin,72,LB
Jean André Emanuel Beausejour Coliqueo,Universidad de Chile,72,LB
Julio Alberto Barroso,Colo-Colo,72,CB
Jonathan Pitroipa,Paris FC,72,CAM
Nereo Champagne,Real Oviedo,72,GK
Phil Bardsley,Burnley,72,RB
Bacary Sagna,Montreal Impact,72,"RB, RWB"
Nicolas Lombaerts,KV Oostende,72,CB
Eduardo dos Reis Carvalho,SC Braga,72,GK
Bradley Guzan,Atlanta United,72,GK
Cyril Théréau,Fiorentina,72,"LW, CF"
Stephen Ward,Stoke City,72,LB
Nicolás Gastón Navarro,San Lorenzo de Almagro,72,GK
Rasmus Elm,Kalmar FF,72,CM
Kirill Nababkin,PFC CSKA Moscow,72,"LB, RB, CB"
Semih Kaya,Sparta Praha,72,CB
Yannick Cahuzac,Racing Club de Lens,72,"CDM, CM"
Jérémy Sorbon,En Avant de Guingamp,72,CB
Julián Omar Ramos Suárez,Real Oviedo,72,"RM, LM"
Markus Suttner,Fortuna Düsseldorf,72,"LB, LWB"
Sergio Floccari,SPAL,72,ST
Ryan Shawcross,Stoke City,72,CB
Ryan Shotton,Middlesbrough,72,"CB, RWB, RB"
Christian Fernández Salas,Real Oviedo,72,"CB, LB"
Alberto De La Bella Madureño,UD Las Palmas,72,LB
José María Basanta,Monterrey,72,CB
David Fernández Cortázar,AD Alcorcón,72,CB
Onur Kaya,KV Mechelen,72,"CAM, LM, RM"
Panagiotis Giorgios Kone,Western United FC,72,"CAM, CM, CF"
Federico Dionisi,Frosinone,72,ST
Fabio Giovanni Ceravolo,Parma,72,ST
Benny Feilhaber,Sporting Kansas City,72,CM
Mateus Galiano da Costa,Boavista FC,72,"LM, RM"
Ritchie De Laet,Royal Antwerp FC,72,"RB, CB, ST"
권순태 权纯泰,Kashima Antlers,72,GK
최철순 崔喆淳,Jeonbuk Hyundai Motors,72,"RB, LB"
Gustavo Adrián Ramos Vásquez,Granada CF,72,ST
Lukas Jutkiewicz,Birmingham City,72,ST
Manuel Rolando Iturra Urrutia,Deportes Iquique,72,"CDM, CM, LB"
Jesús Manuel  Santana Abreu,CD Tenerife,72,"RM, RW"
Hakan Özmert,Antalyaspor,72,"CDM, CM, CAM"
Artur Jędrzejczyk,Legia Warszawa,72,"CB, RB"
Alberto  Bueno Calvo,Boavista FC,72,"CAM, ST"
Sergio Sánchez Ortega,Cádiz CF,72,CB
Alessio Cerci,US Salernitana 1919,72,"RW, ST"
Daniel Ciofani,US Cremonese,72,ST
Rafael Wihby Bracalli,Boavista FC,72,GK
Uğur Demirok,Atiker Konyaspor,72,CB
Mario Gavranović,Dinamo Zagreb,72,"ST, CAM, CF"
Marcel Heller,SV Darmstadt 98,72,"RM, LM"
Eren Derdiyok,Göztepe SK,72,ST
Luiz Fernando Pereira da Silva,Chongqing Dangdai Lifan FC SWM Team,72,"LM, RM, ST"
中村 宪剛,Kawasaki Frontale,72,"CAM, CM, CDM"
David McGoldrick,Sheffield United,72,ST
Matúš Kozáčik,Viktoria Plzeň,72,GK
Marcelo Martins Moreno,Bolivia,72,ST
Alex Wilkinson,Sydney FC,72,CB
蒿俊闵,Shandong Luneng TaiShan FC,72,CM
汉超于,Guangzhou Evergrande Taobao FC,72,"LM, RM"
Mitchell Langerak,Nagoya Grampus,72,GK
Claudio Beauvue,RC Celta,72,"ST, RW"
Lucas Barrios,Club Atlético Huracán,72,ST
Milan Škoda,SK Slavia Praha,72,ST
Jan Morávek,FC Augsburg,72,"CM, CAM"
Fabien Lemoine,FC Lorient,72,"CDM, CM"
Anthony Weber,Stade Malherbe Caen,72,CB
Erwin Mulder,Swansea City,72,GK
Teddy Chevalier,Valenciennes FC,72,"RW, ST, CF"
Nolan Roux,En Avant de Guingamp,72,ST
Orlando Carlos Braga de Sá,Standard de Liège,72,ST
Ricardo Abel Barbosa Ferreira,Portimonense SC,72,GK
Mix Diskerud,Ulsan Hyundai FC,72,CM
Michał Pazdan,MKE Ankaragücü,72,CB
Massimo Coda,Benevento,72,ST
Deniz Kadah,Göztepe SK,72,"CAM, ST"
Vegard Forren,Molde FK,72,CB
Ørjan  Håskjold Nyland,Aston Villa,72,GK
Maciej Rybus,Lokomotiv Moscow,72,"LB, LM"
Adam Clayton,Middlesbrough,72,"CDM, CM"
Abdul Khaled Akiola Adénon,Al Wehda,72,CB
Kyle Naughton,Swansea City,72,"RB, LB"
Güray Vural,Gazişehir Gaziantep F.K.,72,"LB, LM"
Alberto García Cabrera,Rayo Vallecano,72,GK
Albert Danquah Adomah,Nottingham Forest,72,"RM, LM, RW"
Jefferson Antonio Montero Vite,Birmingham City,72,"LM, LW"
Raphael Wolf,Fortuna Düsseldorf,72,GK
Mame Biram Diouf,Stoke City,72,"ST, RWB"
Jair Pereira Rodríguez,Querétaro,72,CB
Sandro Manoel dos Santos,Al Taawoun,72,CDM
Ronald Alejandro Vargas Aranguren,KV Oostende,72,"CAM, LW"
Simão Mate Júnior,Vegalta Sendai,72,"CDM, CB"
Lex Immers,ADO Den Haag,72,"CM, CAM"
Roberto Carlos Gutiérrez Gamboa,CD Palestino,72,ST
Fabrizio Cacciatore,Cagliari,72,"RB, LB"
Ante Budimir,RCD Mallorca,72,ST
Stijn Wuytens,AZ Alkmaar,72,CB
Manuel Iori,Cittadella,72,"CM, CDM"
Riccardo Meggiorini,Chievo Verona,72,ST
Pasquale Schiattarella,Benevento,72,"CM, CDM"
Marco Sau,Benevento,72,ST
Libor Kozák,Sparta Praha,72,ST
Laureano Sanabria Ruiz,AD Alcorcón,72,RB
Luca Siligardi,Parma,72,"RW, LW, LM"
Thiago Rangel Cionek,SPAL,72,CB
Carlo Pinsoglio,Juventus,72,GK
Florian Jungwirth,San Jose Earthquakes,72,"CB, CDM"
Lorenzo Ariaudo,Frosinone,72,CB
Diego Farías da Silva,Lecce,72,"ST, CAM, CF"
Andrea Rispoli,Lecce,72,"RB, RM"
Álvaro Giménez Candela,Birmingham City,72,ST
Fábio Pereira da Silva,FC Nantes,72,"RB, LB"
Angelo Esmael da Costa Júnior,Bologna,72,GK
Marko Vejinović,AZ Alkmaar,72,"CM, CDM"
Kristiano Samuel Armenteros Nunez Mendoza Jansson,Benevento,72,ST
Costa Nhamoinesu,Sparta Praha,72,"CB, LB"
Yoric Ravet,SC Freiburg,72,RM
Panagiotis Tachtsidis,Lecce,72,CM
Hélder Tiago  Pinto Moura Guedes,Vitória de Setúbal,72,ST
Enock Kofi Adu,AIK,72,"CM, CDM"
Joe Bennett,Cardiff City,72,"LB, LWB"
Omar Alejandro González,Toronto FC,72,CB
Danijel Aleksić,Al Ahli,72,"CAM, RM, CF"
Julian Schieber,FC Augsburg,72,ST
Mike Frantz,SC Freiburg,72,"CM, RM, CDM"
Matt Besler,Sporting Kansas City,72,CB
Kian Hansen,FC Nordsjælland,72,CB
Salman Mohammed Al Faraj,Al Hilal,72,"CM, LM, CDM"
宇佐美 貴史,Gamba Osaka,72,"LM, RM, ST"
興梠 慎三,Urawa Red Diamonds,72,ST
Elierce Barbosa de Souza,Cerezo Osaka,72,"CM, CDM"
Miiko Martín Albornoz Inola,Hannover 96,72,"LB, LM"
Kristoffer Nordfeldt,Swansea City,72,GK
Rene Krhin,FC Nantes,72,"CDM, CM"
Christopher Buchtmann,FC St. Pauli,72,"CM, CDM, CAM"
Luciano Narsingh,Feyenoord,72,"RW, LW"
Mark Duffy,Stoke City,72,CAM
Andreas Luthe,FC Augsburg,72,GK
Ilombe Mboyo,KV Kortrijk,72,"ST, LM"
Guram Kashia,San Jose Earthquakes,72,CB
Diego Falcinelli,Bologna,72,ST
Christopher Trimmel,1. FC Union Berlin,72,RB
Chris Mavinga,Toronto FC,72,CB
Manuel Schmiedebach,1. FC Union Berlin,72,CDM
André Filipe Bernardes Santos,Os Belenenses,72,"CM, CDM"
Beram Kayal,Charlton Athletic,72,"CM, CDM"
Arvydas Novikovas,Legia Warszawa,72,"RM, LM, ST"
Izet Hajrović,Dinamo Zagreb,72,RM
Sam Clucas,Stoke City,72,"CM, LM, LB"
Flavio Emmanuel Lopes Paixão,Lechia Gdańsk,72,"ST, RM, LM"
Sergio Gontán Gallardo,Málaga CF,72,RM
Nathaniel Mendez-Laing,Cardiff City,72,"RM, RW"
Felix Wiedwald,Eintracht Frankfurt,72,GK
Jacques François Moubandje,Dinamo Zagreb,72,"LB, CB, LWB"
Aymen Abdennour,Kayserispor,72,CB
Antonino Ragusa,Hellas Verona,72,"LW, RW"
Tim Ream,Fulham,72,CB
Gonzalo Pablo Castellani,Atlético Tucumán,72,"CM, CAM, CDM"
Stanislav Tecl,SK Slavia Praha,72,"ST, RW"
Daniel José Rodríguez Vázquez,RCD Mallorca,72,"CM, CAM, LM"
Álvaro Arroyo Martínez,Albacete BP,72,CB
Simone Romagnoli,Empoli,72,CB
김보경 金甫炅,Ulsan Hyundai FC,72,"CM, CAM"
지동원 池东沅,1. FSV Mainz 05,72,"CF, CAM, LM"
Anthony Losilla,VfL Bochum 1848,72,"CDM, CM, CB"
Sebastião de Freitas Couto Júnior,Al Shabab,72,"LM, ST"
Yoann Court,Stade Brestois 29,72,"LM, RM"
Wesley Lautoa,Dijon FCO,72,CB
Luca Caldirola,Benevento,72,"CB, LB"
Romain Métanire,Minnesota United FC,72,RB
Nicolas Höfler,SC Freiburg,72,"CDM, CM"
Marco Jhonnier Pérez Murillo,Al Raed,72,"ST, RM"
Nicolai Møller Boilesen,FC København,72,LB
Diogo Ferreira Salomão,FCSB (Steaua),72,"LM, RM"
Youness Mokhtar,Columbus Crew SC,72,"LM, RM"
Carles Planas Antolínez,Girona FC,72,"LB, LWB"
Tom Ince,Stoke City,72,"CAM, RW"
Joan Isaac Cuenca López,Sagan Tosu,72,"LM, RM"
Lionel Carole,RC Strasbourg Alsace,72,"LWB, LB, LM"
Tomáš Přikryl,Jagiellonia Białystok,72,"RM, LM"
Mickaël Le Bihan,OGC Nice,72,ST
Ledian Memushaj,Pescara,72,CM
Christian Gytkjær,Lech Poznań,72,ST
Bashkim Kadrii,Odense Boldklub,72,"ST, LM"
Juan Carlos Pérez López,Málaga CF,72,"LB, LWB, LM"
Marco Capuano,Frosinone,72,CB
Alfredo Morales,Fortuna Düsseldorf,72,CM
Matthias Ostrzolek,Hannover 96,72,"LB, LWB, CDM"
Aziz Eraltay Behich,Medipol Başakşehir FK,72,LB
João Jimmy Plata Cotera,Real Salt Lake,72,"LW, LM"
Yohandry José Orozco Cujía,Junior FC,72,"LW, CAM"
신진호 申振豪,Ulsan Hyundai FC,72,"CM, CAM"
Matteo Tosetti,FC Thun,72,RM
Chris Löwe,SG Dynamo Dresden,72,"LB, LWB"
Walid Soliman,Egypt,72,"LW, RW"
Welthon Fiel Sampaio,Vitória Guimarães,72,ST
Aron Jóhannsson,Hammarby IF,72,ST
Yoann Touzghar,ESTAC Troyes,72,ST
Jón Guðni Fjóluson,Iceland,72,CB
Julian Korb,Hannover 96,72,"RB, RWB, RM"
Jonathan Guillermo Nuñez Espinoza,Central Córdoba,72,"LM, CAM"
Christophe Kerbrat,En Avant de Guingamp,72,CB
Ricardo Gabriel Álvarez,Club Atlas,72,CAM
Toni Leistner,Queens Park Rangers,72,CB
Moritz Bauer,Stoke City,72,"RB, RWB"
Iván Rodrigo Piris Leguizamón,Paraguay,72,"RB, LB"
Santiago Juan Gentiletti Selak,Newell's Old Boys,72,CB
Luciano Abecasis,Club Atlético Lanús,72,RB
Manuel Pucciarelli,Chievo Verona,72,"ST, CAM, CF"
Cristian Chávez,Independiente,72,"ST, LW, RW"
Willard Katsande,Kaizer Chiefs,72,"CDM, CM, CB"
Tal Ben Haim,Sparta Praha,72,"LM, RM"
酒井 髙徳,Vissel Kobe,72,"RB, LB, CDM"
Marcus Rohdén,Frosinone,72,"CM, RM"
Filipe Augusto Carvalho Souza,Rio Ave FC,72,"CM, CDM"
Ivan Santini,Jiangsu Suning FC,72,ST
Patrick De Oliveira Vieira,Santa Clara,72,RB
Olivier Junior Boumal,Cameroon,72,"RM, LM"
Andrew Wooten,Philadelphia Union,72,ST
Marcus Danielsson,Djurgårdens IF,72,CB
Nawaf Shaker Al Abid,Al Hilal,72,"LM, RM, CAM"
Renato João Saleiro Santos,Málaga CF,72,"RM, RW, LW"
Romell Quioto,Houston Dynamo,72,"LM, LW, ST"
Juan Pablo Vigón,U.N.A.M.,72,CM
Fouad Chafik,Dijon FCO,72,"RB, RWB, LB"
Júlio Carolino Tavares,Dijon FCO,72,ST
Moryké Fofana,Yeni Malatyaspor,72,"LM, RM"
Damian Kądzior,Dinamo Zagreb,72,"RM, CM"
Marco Grüttner, SSV Jahn Regensburg,72,ST
Frédéric Mendy,Vitória de Setúbal,72,"ST, LW, RW"
Maxime Chanot,New York City FC,72,CB
Sven Michel,SC Paderborn 07,72,"ST, LM"
George Țucudean,CFR Cluj,72,ST
Serge-Junior Martinsson Ngouali,Hammarby IF,72,CM
Sebastián Sáez,Universidad Católica,72,ST
Cristian Fernando Suarez Figueroa,CD Everton de Viña del Mar,72,"CB, LB"
William José Tesillo Gutiérrez,Club León,72,"CB, LB"
Vladimir Javier Hernández Rivero,Atlético Nacional,72,"LM, CAM"
Michael Jhon Ander Rangel Valencia,América de Cali,72,ST
Antony Domingo Silva Cano,Club Atlético Huracán,72,GK
Darwin Zamir Andrade Marmolejo,Deportivo Cali,72,LB
Danovis Banguero Lerma,Deportes Tolima,72,LB
David Leonardo Castro Cortés,Kaizer Chiefs,72,"ST, RW, LW"
Reinaldo Lenis Montes,Club Atlético Banfield,72,"RM, LM, RW"
Lorenzo Enrique Reyes Vicencio,Club Atlas,72,"CM, CDM"
Emanuel Insúa,Panathinaikos FC,72,"LB, LWB"
Jonathan Copete,Pachuca,72,"LM, CF, RM"
Fernando Márquez,Defensa y Justicia,72,ST
Cristian Menéndez,Tiburones Rojos de Veracruz,72,ST
Jonathan Schunke,Estudiantes de La Plata,72,CB
Ibrahima Seck,SV Zulte-Waregem,72,"CDM, CM"
Rafael Delgado,Defensa y Justicia,72,"LB, LM"
Gaetano Letizia,Benevento,72,"LB, RM"
Josip Pivarić,Dynamo Kyiv,72,"LB, LM"
Marco Sangalli Fuentes,Real Oviedo,72,RM
Bryan Pelé,En Avant de Guingamp,72,"LM, CM"
西川 周作,Urawa Red Diamonds,72,GK
Djavan da Silva Ferreira,Moreirense FC,72,LB
Kevin Molino,Minnesota United FC,72,"CAM, RM, LM"
Mohamed Aberhoune,Çaykur Rizespor,72,CB
Carlos Miguel Ribeiro Dias,Legia Warszawa,72,"CDM, CM"
Pedro Miguel Amorim Pereira Silva,Lech Poznań,72,"CM, CDM"
Ezequiel Osvaldo Cerutti,San Lorenzo de Almagro,72,"RM, LM"
Luca Rizzo,Livorno,72,"RM, CM"
Gabriel Augusto Xavier,Nagoya Grampus,72,"RM, CF, CAM"
Dieter Daniel Villalpando Pérez,Guadalajara,72,"CM, CDM, CAM"
Viðar Örn Kjartansson,Iceland,72,ST
Dénes Dibusz,Hungary,72,GK
张稀哲,Beijing Sinobo Guoan FC,72,"CAM, CDM"
Filip Mladenović,Lechia Gdańsk,72,LB
曹赟定,Shanghai Greenland Shenhua FC,72,"LM, LW, RM"
Sebastian Griesbeck,1. FC Heidenheim 1846,72,"CDM, CM"
Victor Emanuel Aguilera,Club América,72,CB
Nelson Acevedo,Unión de Santa Fe,72,"CM, CDM"
Juan Martín Lucero,Defensa y Justicia,72,ST
Jonathan Renato Barbosa,FC Girondins de Bordeaux,72,"RW, LW"
Christian Chimino,Patronato,72,RB
Leonardo Javier Ramos,Club León,72,ST
Damián Alberto Martínez,Unión de Santa Fe,72,RB
Germán Lanaro,Universidad Católica,72,CB
Andrea Schenetti,Virtus Entella,72,"CAM, CM"
Pedro Gallese,Peru,72,GK
Jorge Moreira,Portland Timbers,72,RB
Michalis Bakakis,AEK Athens,72,"RB, LB, CB"
Joevin Jones,Seattle Sounders FC,72,"LM, LB"
Damián Oscar Lemos,Patronato,72,"CDM, CM"
Amilton Minervino da Silva,Antalyaspor,72,"RM, LW, RW"
Jorge Pietro Carvalho Porfírio,Botafogo,72,"CB, LB"
Clayton Fábio Fildeiras Cachoeira,CSA - AL,72,"CAM, CM"
Carleto Adilson Costinha Caldeira,Fluminense,72,"CAM, ST, RM"
Mauro Guilherme Ribeiro Rangel,Cruzeiro,72,CAM
Santiago André da Bruma Reis,Bahia,72,"ST, RM"
Thiago Claudnei Almeida Reis,CSA - AL,72,"ST, RW"
Cristian Enzo Lodeira Araujo,Goiás,72,ST
Walter Elias Silvieiro Borges,Avaí FC,72,ST
Josué Durval da Feira Cunha,Goiás,72,ST
Jonas Welson Damasto Orsi,Fortaleza,72,LB
Joshua Eduardo Sá Madeira,Santos,72,"LB, LWB"
Jeff Nazario Meire Costinho,CSA - AL,72,LB
Alex Martin Frandeira Álvares,Avaí FC,72,"CB, CDM"
Otávio Alberto Vila Mascarenhas,Cruzeiro,72,"CDM, CM"
Leonardo Luis Sandelas Junior,Santos,72,CDM
Timoteo Samuel Triano Branco,Botafogo,72,"CDM, CM"
Miguel Edson Pimenta Baia,Goiás,72,"CDM, CM, CAM"
Durval Hélton Vieira Aldair,Avaí FC,72,"CDM, LB"
R. Nicholas Porfírio Jardim,Chapecoense,72,"CDM, CM"
Alessandro Nuno Vaz Laranjeiras,Ceará Sporting Club,72,"CDM, RB, RM"
Manuel Leonardo Conceição Paes,Santos,72,"CAM, LM"
Jairo Ralph Resende dos Santos,Avaí FC,72,"CAM, CM"
Jessé Martin Ledeiro Serra,Cruzeiro,72,"CAM, CF"
Adrián Guto Negrão Bastos,Botafogo,72,"CAM, CF"
Paulao Paulo Junqueiras Couto,Grêmio,72,ST
Nilson Rafael Vilela de Brito,Chapecoense,72,"ST, CF, CAM"
Hugo Adryan Rubiães Chaves,Fluminense,72,"CDM, RB"
Gustavo Affonso Sauerbeck,Boavista FC,72,"RM, LM"
Martin Frýdek,Sparta Praha,72,"CDM, LB, CM"
Horacio Gabriel Carabajal,Unión de Santa Fe,72,"LM, RM, CAM"
Jon Ander Garrido Moracia,Cádiz CF,72,"CDM, CM"
Vágner Joshua Corraldo Santoso,Atlético Paranaense,72,LB
Rômulo Roberto Calsede Caiado,Atlético Mineiro,72,ST
Carlos Gustavo David Quintana,Argentinos Juniors,72,CB
Jeferson Fernandes Macedo,Boavista FC,72,"RM, LM"
Sebastián Hernández Mejía,Junior FC,72,"CAM, CM, CDM"
Cristian Oscar Bernardi,Club Atlético Colón,72,"RM, LM, CM"
Enzo Diogo Merques Gomes,Internacional,72,LB
Marlion Gustavo Simões Paiva,Ceará Sporting Club,72,"LB, CM"
Oleksandr Karavaev,Dynamo Kyiv,72,"RM, RB"
Roberto Jesus Machado Beto Alves,Clube Sport Marítimo,72,RB
Sergiy Rybalka,Sivasspor,72,"CAM, CDM, CM"
Omar Fernández,Puebla FC,72,"LM, CM, CAM"
Jean Carlos Veria,Ecuador,72,"LB, CB"
Bruno Vendaza,Ecuador,72,CDM
William Saliba,AS Saint-Étienne,71,CB
Ricard Puig Martí,FC Barcelona,71,CM
Gonzalo Maroni,Sampdoria,71,"CAM, LW"
Paulo Henrique Sampaio Filho,Bayer 04 Leverkusen,71,RM
Jean-Clair Todibo,FC Barcelona,71,"CB, CDM"
Fernando Dos Santos Pedro,Shakhtar Donetsk,71,LM
Ante Palaversa,KV Oostende,71,"CM, CDM, CAM"
Ibrahima Sissoko,RC Strasbourg Alsace,71,CM
Eljif Elmas,Napoli,71,"CM, CAM"
Orkun Kökçü,Feyenoord,71,"CAM, CM"
Francisco Mota Castro Trincão,SC Braga,71,"RW, LW"
Matt Clarke,Derby County,71,CB
Kevin Balanta,Club Tijuana,71,"CDM, CM"
Dael Fry,Middlesbrough,71,"CB, RB"
Giuseppe Pezzella,Udinese,71,"LB, LM"
Evander da Silva Ferreira,FC Midtjylland,71,"CAM, CM"
Dario Maresic,SK Sturm Graz,71,CB
Bryan Mbeumo,Brentford,71,"RW, ST, RM"
Emerson Leite De Souza,Real Betis,71,RB
John Souttar,Heart of Midlothian,71,CB
Karlan Grant,Huddersfield Town,71,ST
Ben Godfrey,Norwich City,71,"CB, CDM"
Greg Taylor,Kilmarnock,71,"LB, CM, LM"
Lluis López Marmol,RCD Espanyol,71,CB
Domilson Cordeiro dos Santos,Shakhtar Donetsk,71,RB
Victor Nelsson,FC København,71,CB
Eberechi Eze,Queens Park Rangers,71,"CAM, LM"
Moussa Wagué,FC Barcelona,71,"RB, RWB, LB"
Raoul Petretta,FC Basel 1893,71,LB
Tyrell Malacia,Feyenoord,71,LB
Patson Daka,FC Red Bull Salzburg,71,ST
Andres Tello,Benevento,71,"CM, RB"
Filippo Romagna,Cagliari,71,CB
Juninho Bacuna,Huddersfield Town,71,"CM, CDM"
Dmitriy Barinov,Lokomotiv Moscow,71,"CDM, CB"
Rafael Mir Vicente,Nottingham Forest,71,"ST, LM"
Milton Nahuel Valenzuela,Columbus Crew SC,71,LB
Claud Adjapong,Sassuolo,71,"LM, RM, RB"
Jonathan González,Monterrey,71,"CM, CDM"
Ignatius Ganago,OGC Nice,71,"ST, LW"
Alexis Saelemaekers,RSC Anderlecht,71,"RM, RB"
Nikola Katić,Rangers FC,71,CB
Michal Sadílek,PSV,71,"CDM, LB"
Craig Halkett,Heart of Midlothian,71,CB
Manuel García Alonso,Real Sporting de Gijón,71,"CAM, CM, CDM"
Michele Somma,Deportivo de La Coruña,71,"CB, RB"
Victorien Angban,FC Metz,71,"CM, CDM"
Taiwo Awoniyi,1. FSV Mainz 05,71,ST
Zelimkhan Bakaev,Spartak Moscow,71,"RW, LW, RM"
Kevin Danso,Southampton,71,CB
Marvin Spielmann,BSC Young Boys,71,"LM, ST"
Gleison Bremer Silva Nascimento,Torino,71,CB
Hassane Bandé,Ajax,71,"LW, ST"
Giannis Bouzoukis,Panathinaikos FC,71,"CAM, CM, RW"
Joseph Paintsil,KRC Genk,71,"LW, RW"
Lucas Vera,Club Atlético Lanús,71,"CM, LW, RW"
Alejandro Díez Salomón,Extremadura UD,71,"RB, RM"
Nikola Moro,Dinamo Zagreb,71,"CDM, CM"
João Diogo Alves Rodrigues,Os Belenenses,71,ST
Douglas Augusto,PAOK,71,"CM, CDM"
Bartosz Kapustka,Leicester City,71,"LM, CAM"
