Name,club,overall,player_positions
Nicola Rigoni,Chievo Verona,73,"CM, CDM"
김승규 金承奎,Vissel Kobe,73,GK
Tom Lees,Sheffield Wednesday,73,CB
Lorenzo Crisetig,Crotone,73,"CM, CDM"
Matěj Vydra,Derby County,73,"ST, CF"
Martin Linnes,Galatasaray SK,73,RB
Antonio Manuel Luna Rodríguez,SD Eibar,73,"LB, LM"
Marco Bizot,KRC Genk,73,GK
Graeme Shinnie,Aberdeen,73,"LB, CDM"
Pedro Filipe Teodósio Mendes,Stade Rennais FC,73,CB
Federico Javier Santander Mereles,FC København,73,ST
Yacouba Sylla,Montpellier HSC,73,"CDM, CM"
Ayanda Patosi,Sporting Lokeren,73,"LM, CAM"
Engin Bekdemir,Osmanlıspor,73,"LM, RM"
Benjamin van Leer,Roda JC Kerkrade,73,GK
Niclas Füllkrug,Hannover 96,73,ST
Dwight Gayle,Newcastle United,73,"ST, LM"
Roger Martí Salvador,Levante UD,73,"ST, LM"
Christopher Jullien,Toulouse Football Club,73,CB
Joris van Overeem,AZ Alkmaar,73,"CAM, CM"
Dimitris Diamantakos,Karlsruher SC,73,"ST, CF"
Kerem Demirbay,TSG 1899 Hoffenheim,73,"CAM, CM, CDM, ST"
Pedro Camilo Franco Ulloa,Millonarios FC,73,CB
Josué Humberto Gonçalves Leal Sá,Vitória Guimarães,73,CB
Miguel Ángel Garrido Cifuentes,Girona FC,73,"RB, RWB, RM"
Diego Valdés,Monarcas Morelia,73,"CAM, CM"
Juan Camilo Saiz Ortegón,Independiente Medellín,73,CB
Alireza Jahanbakhsh,AZ Alkmaar,73,RW
André Filipe Claro de Jesus,Vitória de Setúbal,73,"ST, LM"
Luca Rizzo,Bologna,73,"CM, RW, LW"
Daniel Hernández,Once Caldas,73,"CAM, RM"
Felipe Gedoz da Conceição,Club Brugge KV,73,"RW, LW"
Mathias Jørgensen,FC København,73,CB
Sergio Tejera Rodríguez,Gimnàstic de Tarragona,73,"CM, CDM, CAM"
Anders Ågnes  Konradsen,Rosenborg BK,73,"CM, CDM"
Gueïda Fofana,Olympique Lyonnais,73,"CM, CDM"
Francisco Femenía Far,Deportivo Alavés,73,"RM, RB"
Nenad Krstičić,Deportivo Alavés,73,"CM, CDM, CAM"
Daniel Alberto Villalba Barrios,Tiburones Rojos de Veracruz,73,"LM, ST, CF"
Callum  McManaman,West Bromwich Albion,73,"RW, ST, RM"
Felix Kroos,1. FC Union Berlin,73,"CDM, CM"
Kléber Laube Pinheiro,Estoril Praia,73,ST
Nabil Bahoui,Hamburger SV,73,"LM, RM"
Enrique García Martínez,SD Eibar,73,ST
Alan Pulido,Guadalajara,73,"ST, LW, RW"
Douglas Pereira dos Santos,Real Sporting de Gijón,73,"RB, RM"
Necip Uysal,Beşiktaş JK,73,"CDM, CB, RB"
Ishak Belfodil,Standard de Liège,73,"ST, LM"
Maksim Kanunnikov,Rubin Kazan,73,"RM, LM, RW, ST"
Gabriel Moisés Antunes da Silva,Granada CF,73,"LM, LB"
Jacques François Moubandje,Toulouse Football Club,73,"LB, CB"
Marcel Büchel,Empoli,73,CM
Leandro Bacuna,Aston Villa,73,"RB, RM, CM"
Kamohelo Mokotjo,FC Twente,73,"CDM, CM"
Fernando Canesín Matos,KV Oostende,73,"RM, CAM, LM"
Lukas Hinterseer,FC Ingolstadt 04,73,"ST, RW"
Guilherme Costa Marques,Legia Warszawa,73,RM
Thomas Ince,Derby County,73,"CAM, RW"
Juan Isaac Cuenca López,Granada CF,73,"RW, LW, RM, LM"
Carl Jenkinson,Arsenal,73,RB
Felix Klaus,Hannover 96,73,"LM, RM"
José Ignacio Peleteiro Ramallo,SD Eibar,73,"RM, LM, CAM"
Alejandro Martínez Sánchez,Real Betis,73,LB
Aleksandr Erokhin,FC Rostov,73,"CAM, CM, ST"
Ahmed Naser Mahmoud Al Shenawy,Egypt,73,GK
Raúl Mario Ruidíaz Misitich,Monarcas Morelia,73,ST
Emiliano Sala,FC Nantes,73,ST
Kalifa Coulibaly,KAA Gent,73,ST
Matt Hedges,FC Dallas,73,CB
Slobodan Medojević,Eintracht Frankfurt,73,CDM
Birama Touré,Standard de Liège,73,"CDM, CM"
Chisamba Lungu,FC Ural Yekaterinburg,73,"RM, LM"
David Accam,Chicago Fire,73,"LW, ST, LM"
Esteban Andres Pavez Suazo,Colo-Colo,73,CM
Gaetano Letizia,Carpi,73,"LB, RM"
武磊,China PR,73,"ST, RM"
Yacine Bammou,FC Nantes,73,"ST, CAM"
Moussa Marega,Vitória Guimarães,73,"ST, RW"
Tiago Manuel Oliveira Mesquita,Boavista FC,73,RB
Erick Ronaldo Gameira Carvalho,Ponte Preta,73,"ST, CF"
Sam Vokes,Burnley,73,ST
Nacer Barazite,FC Utrecht,73,"CAM, ST"
Péter Gulácsi,RB Leipzig,73,GK
Juan Torres Ruiz,Getafe CF,73,CB
Mads  Winther Albæk,IFK Göteborg,73,"CM, CDM"
Lorenzo Ariaudo,Frosinone,73,CB
大迫 勇也,1. FC Köln,73,"CF, ST, CAM, RM"
Kristoffer Nordfeldt,Swansea City,73,GK
Vid Belec,Carpi,73,GK
Idrissa Sylla,Queens Park Rangers,73,ST
Juan Domínguez Lamas,RCD Mallorca,73,"CM, CDM, CAM"
Tom Cairney,Fulham,73,"RM, CM"
Stefan Šćepović,Getafe CF,73,ST
Marc Rzatkowski,FC Red Bull Salzburg,73,"CM, CAM"
Anders Christiansen,Malmö FF,73,CM
Ben Rienstra,AZ Alkmaar,73,"CM, CDM"
Baptiste Reynet,Dijon FCO,73,GK
Santiago Damián García Correa,Godoy Cruz,73,ST
Luciano Abecasis,Godoy Cruz,73,RB
Silviu Lung Jr.,Romania,73,GK
Roman Bezus,Sint-Truidense VV,73,"CAM, CF"
Lars Veldwijk,KV Kortrijk,73,ST
酒井 宏樹,Olympique de Marseille,73,RB
Joaquín Marín Ruíz,Rayo Vallecano,73,RB
William Dutoit,Sint-Truidense VV,73,GK
Fernando Tobio,Boca Juniors,73,CB
Yimmi Javier Chará Zamora,Monterrey,73,"RM, ST"
Godfrey Oboabona Itama,Çaykur Rizespor,73,CB
Andrés Mosquera,Independiente Medellín,73,CB
Diego Churín,Unión Española,73,"ST, LW"
Sibusiso Vilakazi,South Africa,73,CAM
Camilo Mayada,River Plate,73,"RM, RB"
Arturo Mina,River Plate,73,CB
Rhys  Williams,Perth Glory,73,"CB, RB"
Mario Vrančić,SV Darmstadt 98,73,"CM, CAM"
Fernando Lopes dos Santos Varela,PAOK,73,"CB, RB, CDM"
Craig Cathcart,Watford,73,CB
Sotiris Ninis,Sporting de Charleroi,73,"CAM, RM, CM"
Pål André Helland,Rosenborg BK,73,RW
Jesús Antonio Molina Granados,Santos Laguna,73,"CDM, CM"
Georg Margreitter,1. FC Nürnberg,73,CB
Alan Judge,Brentford,73,"CAM, LM"
Michiel Kramer,Feyenoord,73,ST
Chris Martin,Fulham,73,ST
James Chester,Aston Villa,73,CB
Adam Clayton,Middlesbrough,73,"CDM, CM"
Sloan Privat,En Avant de Guingamp,73,ST
Jorge Daniel Hernández Govea,Pachuca,73,CDM
Viktor Vasin,FC Ufa,73,CB
Ronny Rodelin,Stade Malherbe Caen,73,"RM, ST, RW"
Jonathan Matías Urretaviscaya da Luz,Pachuca,73,"RW, LW"
David Junior Hoilett,Canada,73,"LM, CF"
Josef Šural,Czech Republic,73,"LW, CAM, RW, ST"
Manuel  Castellano Castro,Real Sporting de Gijón,73,"RB, LB, CB"
José María Angresola Jiménez,Gimnàstic de Tarragona,73,"LB, CB"
Cyriac Gohi Bi Zoro,KV Oostende,73,"ST, LM"
Niklas Hult,Panathinaikos FC,73,"LWB, LB, CDM"
José Lionn Barbosa de Lucena,Rio Ave FC,73,RB
Bram Nuytinck,RSC Anderlecht,73,CB
Vincent Le Goff,FC Lorient,73,LB
Adama Traoré,FC Basel 1893,73,LB
Andile Jali,KV Oostende,73,"CM, CDM"
Maximilian Beister,1. FSV Mainz 05,73,"RM, ST, LM"
Marcel Correia,Eintracht Braunschweig,73,CB
Lars Vilsvik,Strømsgodset IF,73,"RB, LB"
Sylvester Igboun,FC Ufa,73,"LM, RM, RW, ST"
Juan Manuel Sánchez Miño,Independiente,73,"LM, CM"
Anderson de Carvalho Santos,Boavista FC,73,"LM, CM"
Thulani Serero,Ajax,73,"CM, CDM"
Chris Löwe,Huddersfield Town,73,LB
Xabier Iruretagoiena Aranzamendi,Real Zaragoza,73,GK
Erik Johansson,FC København,73,CB
Olivier Junior Boumal,Panathinaikos FC,73,"RW, RM, LW, CAM"
Robin Himmelmann,FC St. Pauli,73,GK
Matías Britos,U.N.A.M.,73,"ST, CAM, CF"
Vincent Laurini,Empoli,73,RB
Camilo Andrés Vargas Gil,Deportivo Cali,73,GK
José Ignacio Martínez García,Rayo Vallecano,73,"LB, LM"
Maxime Chanot,New York City FC,73,CB
Fredy Hinestroza Arias,Santos Laguna,73,"LM, RM"
Sergio Postigo Redondo,Levante UD,73,CB
Juan Caicedo,Independiente Medellín,73,ST
Damián Pérez,Club Tijuana,73,LB
Gonzalo Verón,New York Red Bulls,73,"LM, RM"
Rafael Delgado,Defensa y Justicia,73,LB
Gustavo Toledo,Independiente,73,RB
Giampiero Pinzi,Brescia,73,"CM, CDM"
Benjamin Nivet,ESTAC Troyes,73,"CAM, CM"
José Filipe da Silva Moreira,Estoril Praia,73,GK
Alexander Manninger,Liverpool,73,GK
Vítor Emanuel Cruz da Silva,CF Reus Deportiu,73,"CAM, CM, RM, LM"
Nicolas Penneteau,Sporting de Charleroi,73,GK
Clint Hill,Rangers FC,73,CB
Alan Osório da Costa Silva,SC Braga,73,"CM, RM"
Roque Luis Santa Cruz Cantero,Paraguay,73,ST
Rafael Márquez Álvarez,Club Atlas,73,"CDM, CB"
中村 俊輔,Yokohama F. Marinos,73,"CAM, RM"
Ashley Cole,LA Galaxy,73,LB
Antonio Floro Flores,Chievo Verona,73,"LW, ST"
Kyle Beckerman,Real Salt Lake,73,"CDM, CM"
Tobias Hysén,IFK Göteborg,73,ST
Alexander Farnerud,BK Häcken,73,"CM, CDM"
Abdou Kader Mangane,RC Strasbourg Alsace,73,"CB, CDM"
Julián Speroni,Crystal Palace,73,GK
Glyn Oliver Myhill,West Bromwich Albion,73,GK
Alou Diarra,AS Nancy Lorraine,73,"CB, CDM"
Craig  Gordon,Celtic,73,GK
Peter Niemeyer,SV Darmstadt 98,73,CDM
Simone Padoin,Cagliari,73,"LB, RM, CM"
Claudio Terzi,Spezia,73,CB
Davide Brivio,Genoa,73,LB
Reto Ziegler,FC Sion,73,"CB, LB, LM"
Alberto Lopo García,Gimnàstic de Tarragona,73,CB
David Navarro Pedrós,AD Alcorcón,73,CB
Rod Fanni,Olympique de Marseille,73,"CB, RB"
Jean II Makoun,Antalyaspor,73,"CDM, CM"
Giandomenico Mesto,Panathinaikos FC,73,"RB, RM, RWB"
Damien Perquis,Nottingham Forest,73,CB
Simon Francis,Bournemouth,73,"CB, RB"
Michaël Ciani,FC Lorient,73,CB
Mattia Cassani,Bari,73,"CB, RB, LB"
Jan-Ingwer Callsen-Bracker,FC Augsburg,73,CB
Alessandro Rosina,US Salernitana 1919,73,"RW, CAM"
Valerio Di Cesare,Bari,73,CB
Kevin Stuhr-Ellegaard,IF Elfsborg,73,GK
Mounir El Hamdaoui,Al Taawoun,73,ST
Brett  Holman,Brisbane Roar,73,"CAM, CM"
Gonçalo Jardim Brandão,Os Belenenses,73,CB
Antonio Rodríguez Martínez,Rayo Vallecano,73,GK
Roel Brouwers,Roda JC Kerkrade,73,CB
Almen Abdi,Sheffield Wednesday,73,"RM, CM, LM"
Issa Cissokho,Genoa,73,RB
Roberto Vitiello,Palermo,73,"CB, RB"
Omar Sebastián Pérez,Independiente Santa Fe,73,CAM
Alan Hutton,Aston Villa,73,RB
远藤 保仁,Gamba Osaka,73,"CAM, CDM, CM"
大久保 嘉人,Kawasaki Frontale,73,"ST, LW"
Vyacheslav Shevchuk,Shakhtar Donetsk,73,LB
Alexandros Tziolis,PAOK,73,"CDM, CM"
Pierre Achille Webó Kouamo,Osmanlıspor,73,ST
José Antonio García Rabasco,Levante UD,73,"CDM, CM"
Aitor Sanz Martín,CD Tenerife,73,"CDM, CM"
Diego Sebastián Saja,Gimnàstic de Tarragona,73,GK
Facundo Adrián Erpen,Monarcas Morelia,73,CB
Maximiliano Nicolás Velázquez,Club Atlético Lanús,73,LB
Javier Marcelo Gandolfi,Club Atlético Talleres,73,CB
Hugo Mariano Pavone,Vélez Sarsfield,73,ST
Selçuk Şahin,Gençlerbirliği SK,73,CDM
Leandro Greco,Hellas Verona,73,"CM, CDM"
Julián Cerdá Vicente,Córdoba CF,73,"CAM, RM, LM, ST"
David Barral Torres,Granada CF,73,ST
Vladimir Bystrov,FC Krasnodar,73,"RW, RM"
Ivica Olić,TSV 1860 München,73,"ST, LM"
Artem Rebrov,Spartak Moscow,73,GK
Daryl Murphy,Newcastle United,73,ST
Mike Williamson,Wolverhampton Wanderers,73,CB
Hernán Darío Pellerano,Independiente,73,CB
Arnold Mvuemba,FC Lorient,73,"CM, CDM"
Francisco Medina Luna,Rayo Vallecano,73,"CAM, RM, LM, CF"
Diego Daniel Barreto Cáceres,Paraguay,73,GK
Jorge Molina Vidal,Getafe CF,73,ST
Manuel Pasqual,Empoli,73,"LM, LB"
이청용 李青龙,Crystal Palace,73,"CAM, LM, RM"
Bartosz Białkowski,Ipswich Town,73,GK
Thomas Buffel,KRC Genk,73,"RM, LM"
Samuel Holmén,Medipol Başakşehir FK,73,"CDM, CM"
Antonio Nocerino,Orlando City SC,73,"CM, CDM"
Gastón Nicolás Fernández,Universidad de Chile,73,"CAM, ST"
Benoît Assou-Ekotto,FC Metz,73,LB
Salvador Sevilla López,RCD Espanyol,73,"CAM, LM"
Ken Reichel,Eintracht Braunschweig,73,"LB, CB, LWB"
Łukasz Szukała,Osmanlıspor,73,CB
Craig Bryson,Derby County,73,CM
Raffaele Palladino,Crotone,73,"LW, RW, ST"
Oriol Riera Magem,CA Osasuna,73,ST
Manuel Lanzarote Bruno,Real Zaragoza,73,"RM, LM"
Ben Watson,Watford,73,"CM, CDM"
Florian Klein,VfB Stuttgart,73,"RB, RM, LB"
Alberto Zapater Arjol,Real Zaragoza,73,"CM, CDM"
Mark Bunn,Aston Villa,73,GK
Remko Pasveer,PSV,73,GK
Pablo César Barrientos,Deportivo Toluca,73,"LM, CAM"
Rolando Jorge Pires da Fonseca,Olympique de Marseille,73,CB
Phil Bardsley,Stoke City,73,"RB, LB"
Behrang Safari,Malmö FF,73,LB
Robert Almer,FK Austria Wien,73,GK
Cecilio Nauzet Pérez González,CA Osasuna,73,GK
Anselmo Vendrechovski Júnior,Tigres U.A.N.L.,73,CB
Bradley Wright-Phillips,New York Red Bulls,73,ST
Gabriel  Imuetinyan Agbonlahor,Aston Villa,73,ST
Chris Wondolowski,San Jose Earthquakes,73,ST
Lee Wallace,Rangers FC,73,LB
Adam Federici,Bournemouth,73,GK
Tim Sparv,FC Midtjylland,73,CDM
Miguel Pérez Cuesta,Real Oviedo,73,"CAM, ST, CF"
Taye Ismaila Taiwo,HJK Helsinki,73,"CB, LB"
Édouard Duplan,ADO Den Haag,73,"CAM, LW, RW"
Sekou Cissé,GFC Ajaccio,73,"ST, LM"
Olivier Veigneau,Kasimpaşa SK,73,LB
Cristian Carlos Villagra,Rosario Central,73,LB
Brad Jones,Feyenoord,73,GK
Gianluca Curci,1. FSV Mainz 05,73,GK
Carlos Carmona Bonet,Real Sporting de Gijón,73,"RM, LM, CAM"
Hedwiges  Maduro,FC Groningen,73,"CDM, CB"
Sami Allagui,Hertha BSC,73,"RM, ST"
Jonathan Fabbro,Jaguares de Chiapas,73,CAM
Andreas Ulmer,FC Red Bull Salzburg,73,LB
André Filipe Alves Monteiro,Al Fateh,73,"RW, LW, CAM"
Roy Beerens,Reading,73,"RM, LM"
Marvin Compper,RB Leipzig,73,CB
Landry Joel  Tsafack N'Guémo,Akhisar Belediyespor,73,"CM, CDM"
Michael Mancienne,Nottingham Forest,73,"CB, CDM, RB"
David Fuster Torrijos,Getafe CF,73,"CAM, RM, CDM"
Jonathan Pereira Rodríguez,Real Oviedo,73,"ST, LM, CAM"
James Troisi,Melbourne Victory,73,CAM
José Ángel Crespo Rincón,PAOK,73,"CB, RB, LB"
Alejandro López Sánchez,Real Valladolid CF,73,"CM, CDM, RM"
Ramon Leeuwin,FC Utrecht,73,CB
Glenn Murray,Brighton & Hove Albion,73,ST
Mohamed Fofana,Racing Club de Lens,73,CB
Federico Dionisi,Frosinone,73,ST
Mateus Galiano da Costa,FC Arouca,73,"RW, LW"
Tom De Sutter,Sporting Lokeren,73,ST
Ritchie De Laet,Aston Villa,73,RB
Daniel Halfar,1. FC Kaiserslautern,73,"CAM, CM, RM"
Thomas Matton,KAA Gent,73,"LM, CAM, CF"
Juan Camilo Zúñiga Mosquera,Watford,73,"LB, LM"
Juan Ángel Albín Leites,Tiburones Rojos de Veracruz,73,"CAM, ST"
Daniel Larsson,Gaziantepspor,73,"LM, ST, RM"
Welliton Soares de Morais,Kayserispor,73,ST
Mikael Lustig,Celtic,73,"RB, CB"
Patrick Ebert,Rayo Vallecano,73,"RM, LM, CAM"
M'Baye Leye,SV Zulte-Waregem,73,ST
Tore Reginiussen,Rosenborg BK,73,CB
Manuel Marouan da Costa Trinidade,Olympiacos CFP,73,CB
Gaëtan Bong Songo,Brighton & Hove Albion,73,LB
Romain Brégerie,FC Ingolstadt 04,73,"CB, CDM"
Seth De Witte,KV Mechelen,73,"CB, CDM"
Ânderson Miguel da Silva,Spezia,73,ST
Nicolas Sebastian Frey,Chievo Verona,73,RB
Daniel Ciofani,Frosinone,73,ST
Taras Mykhalyk,Lokomotiv Moscow,73,"CDM, CB"
Zoltán Stieber,1. FC Kaiserslautern,73,"RM, LM, CAM"
Luis Robles,New York Red Bulls,73,GK
Pierre Bengtsson,Sporting Club de Bastia,73,LB
Alexander Gerndt,BSC Young Boys,73,"ST, CAM"
Larrys Mabiala Destin,Kayserispor,73,CB
曾诚,China PR,73,GK
Mahmut Tekdemir,Medipol Başakşehir FK,73,CDM
Jamel Saihi,Angers SCO,73,"CDM, CM"
Wolfgang Hesl,DSC Arminia Bielefeld,73,GK
Jérémy Taravel,KAA Gent,73,CB
Víctor David Díaz Miguel,CD Leganés,73,"RB, LB, RWB, RM"
Nicolò Cherubin,Hellas Verona,73,CB
Steeven Langil,Legia Warszawa,73,"LM, RM"
Davide Di Gennaro,Cagliari,73,CM
Eros Pisano,Hellas Verona,73,RB
Luis Francisco Grando,Antalyaspor,73,"CDM, CB"
Dirk Marcellis,PEC Zwolle,73,"CB, RB"
Ali Çamdalı,Atiker Konyaspor,73,CDM
Mandla Masango,Randers FC,73,"LM, RM"
Luis Emanuel Ardente,San Martín de San Juan,73,GK
Djalma Braume Manuel Abel Campos,PAOK,73,"RM, RW, LM"
Elderson Uwa Echiejile,Standard de Liège,73,LB
Panagiotis Glykos,PAOK,73,GK
Diego Ângelo de Oliveira,Antalyaspor,73,CB
Denis Odoi,Fulham,73,"LB, RB"
Dušan Kuciak,Hull City,73,GK
Alberto Mateus Contreiras Gonçalves,Rayo Vallecano,73,ST
Hamdi Harbaoui,RSC Anderlecht,73,ST
Matías Nicolás Rodríguez,Universidad de Chile,73,RB
Güray Vural,Trabzonspor,73,"LB, RM, LM"
Vitor Hugo Gomes da Silva,Os Belenenses,73,"CM, CAM"
Claudemir Domingues de Souza,Club Brugge KV,73,"CM, CDM"
Luis Fernando Fuentes Vargas,U.N.A.M.,73,LB
Kirill Kombarov,FC Tom Tomsk,73,"RB, RM"
Rens van Eijden,AZ Alkmaar,73,CB
David Yurchenko,FC Anzhi Makhachkala,73,GK
Foued Kadir,Getafe CF,73,"RM, CAM, LM"
Frédéric Sammaritano,Dijon FCO,73,"LM, CAM"
Lex Immers,Cardiff City,73,"ST, CM"
George Friend,Middlesbrough,73,LB
Johannes Flum,Eintracht Frankfurt,73,"CDM, CM"
Benoît Poulain,Club Brugge KV,73,CB
Michael Morrison,Birmingham City,73,CB
Emmanuel Imorou,Stade Malherbe Caen,73,LB
Luca Siligardi,Hellas Verona,73,"RW, LM"
Francesco Renzetti,Cesena,73,"LB, LM"
Maximiliano Caire,Vélez Sarsfield,73,"RB, RM"
Jens Hegeler,Hertha BSC,73,"CB, CM"
Mirko Boland,Eintracht Braunschweig,73,"CM, CDM, LM"
Moestafa El Kabir,Sagan Tosu,73,"ST, RW, CAM"
Ezequiel Luna,CD Palestino,73,CB
Gianluca Sansone,Novara,73,LW
Yoric Ravet,BSC Young Boys,73,"RM, CAM"
Javier Castellano Betancor,UD Las Palmas,73,"CDM, CM"
Edgar Milciades Benítez Santander,Querétaro,73,LM
Miguel Alfonso Herrero Javaloyas,Real Valladolid CF,73,"CAM, CDM, RM"
Osvaldo David Martínez Arce,Club América,73,CM
Carlos Darwin Quintero Villalba,Club América,73,"ST, RM"
Isaác Brizuela Muñoz,Guadalajara,73,RM
Mike Frantz,SC Freiburg,73,"RM, LM, CDM, CF"
Alejandro Bedoya,Philadelphia Union,73,"CAM, CDM, RM"
Ivan Obradović,RSC Anderlecht,73,"LB, LWB"
Osama Abdulrezag Hawsawi,Al Hilal,73,CB
興梠 慎三,Urawa Red Diamonds,73,"ST, CF"
青木 剛,Sagan Tosu,73,"CB, CDM"
吉田 麻也,Southampton,73,CB
김신욱 金信煜,Jeonbuk Hyundai Motors,73,ST
윤석영 尹硕扬,Brøndby IF,73,"LB, LM"
Artjoms Rudņevs,1. FC Köln,73,ST
Milton Joel Caraglio,Club Tijuana,73,ST
Sambou Yatabaré,SV Werder Bremen,73,"RM, CM, CDM"
Mato Jajalo,Palermo,73,"CM, CDM, CAM"
Ilombe Mboyo,FC Sion,73,ST
Giorgi Loria,Krylya Sovetov Samara,73,GK
Christian Santos,Deportivo Alavés,73,"ST, CAM"
Marcelo Fazzio Sarvas,DC United,73,"CM, CDM"
Jorge Rodríguez,Club Atlético Tigre,73,"CM, LM"
Beram Kayal,Brighton & Hove Albion,73,CM
Željko Brkić,PAOK,73,GK
Claiton Machado dos Santos,Crotone,73,CB
Francisco Montañés Claverías,Levante UD,73,"LM, RM"
Jorge Filipe Avelino Teixeira,Charlton Athletic,73,CB
Giannis Maniatis,Olympiacos CFP,73,CDM
Sven Schipplock,SV Darmstadt 98,73,ST
Dominik Kaiser,RB Leipzig,73,"RM, CM"
Diego Rigonato Rodrigues,Stade de Reims,73,LM
Leocísio Júlio Sami,Akhisar Belediyespor,73,"LM, RM"
Raúl Rodríguez Navarro,Houston Dynamo,73,"CB, RB"
Dániel Böde,Hungary,73,"ST, CF"
Alexander  Toft Søderlund,AS Saint-Étienne,73,ST
Anderson Patric Aguiar Oliveira,Gamba Osaka,73,ST
Hlompho Alpheus Kekana,South Africa,73,CDM
Gabriel Agustín Hauche,Club Tijuana,73,"ST, LM"
Michael de Leeuw,Chicago Fire,73,"ST, CF"
Ewerton José Almeida Santos,1. FC Kaiserslautern,73,CB
Carlos Sebastián Sosa Silva,Rosario Central,73,GK
ハーフナー・マイク,ADO Den Haag,73,ST
Mohammad Ibrahim Al Sahlawi,Al Nassr,73,ST
Hárrison Steve Henao Hurtado,Millonarios FC,73,CDM
Pierrick Capelle,Angers SCO,73,"CM, RM, LM"
Lucas Wílchez,Club Atlético Tigre,73,LM
Terence Mpho Makola,Orlando Pirates,73,"CAM, RW, CM"
Marc Schnatterer,1. FC Heidenheim 1846,73,LM
Alexandru Mihăiță Chipciu,RSC Anderlecht,73,"RM, CAM, LM, ST"
Mauro Matos,Newell's Old Boys,73,ST
Romain Philippoteaux,FC Lorient,73,"RM, LM"
Christian Alberto Vilches González,Universidad de Chile,73,CB
Ricardo Antonio Jérez Figueroa,Alianza Petrolera,73,GK
Jorge Andrés Aguirre Restrepo,Junior FC,73,CAM
Jefferson Andrés Duque Montoya,Club Atlas,73,ST
Víctor Hugo Ayala Núñez,Al Nassr,73,"CM, RB"
Damián Musto,Rosario Central,73,CDM
Antonio Di Gaudio,Carpi,73,LM
Idrissa Mandiang,Boavista FC,73,CDM
Roberto P. Maximiano Rodrigo,Moreirense FC,73,ST
Vanderley Dias Marinho,Jaguares de Chiapas,73,ST
Federico Melchiorri,Cagliari,73,ST
Hernán Ignacio Hechalar,Independiente Medellín,73,"CAM, RM"
森重 真人,FC Tokyo,73,CB
Fernando Pellegrino,Arsenal de Sarandí,73,GK
Mohamed Larbi,GFC Ajaccio,73,"CAM, LM"
Marcos Guillermo Díaz,Club Atlético Huracán,73,GK
Jaime Tomás Abravanel Mestres,Botafogo,73,GK
Frederico Peter Cabral Bardini,Coritiba,73,GK
Júlio César Pires Feitosa,Botafogo,73,RB
Vinicius Lúcio Cardenha Caeiro,Botafogo,73,"RB, CB"
Osvaldo Murilo Lodeiro Ferreira,Chapecoense,73,"CB, RB, LB"
Fabiano Elton Sonta Pessoa,Cruzeiro,73,"CB, CDM"
Ailton Jonas Valpaços Salazar,Fluminense,73,"CB, CDM"
Jorge Pietro Carvalho Porfírio,Ponte Preta,73,"CB, LB"
Gustavo Rafael Lobateiro Gomes,Figueirense,73,"CAM, ST, CF"
Evandro Sérgio Rochedo Paulino,América FC (Minas Gerais),73,ST
Victorino M. Magela Sá,Palmeiras,73,GK
Pierre Tomás Torres De Faria,São Paulo,73,GK
Nivaldo Mateus Serpa Pombal,Sport Club do Recife,73,GK
Oswaldo Germano Cuba Correia,Vitória,73,"LB, CAM, LM"
Heitor Edvaldo Zanon Barros,Goiás,73,"CB, LB"
Michel David Melo Fagundes,Internacional,73,"CB, RB"
Breno Ronaldo Duarte Catarino,Joinville,73,CB
Elias Thiago Fontoira Marques,Joinville,73,CDM
Gérson Fábio Noalha Rochela,Santos,73,"ST, CAM, LM"
Dênis Rubens Stein Rebelo,São Paulo,73,"ST, CF"
Gustavo Rafael Outomouro Tófoli,Goiás,73,"ST, LM"
Benjamin Chris Meseira Zonta,Joinville,73,RB
東口 順昭,Gamba Osaka,73,GK
塩谷 司,Sanfrecce Hiroshima,73,CB
Jakub Rada,Czech Republic,73,"CDM, CM"
Borja Mayoral Moya,VfL Wolfsburg,72,ST
Daniel Castelo Podence,Moreirense FC,72,"CF, RM"
Valentino Lazaro,FC Red Bull Salzburg,72,"RM, RW, LM"
Corentin Jean,AS Monaco,72,"ST, LM, RM"
Wylan Cyprien,OGC Nice,72,"CM, CDM, CAM, RM"
Adama Traoré Diarra,Middlesbrough,72,RW
Federico Mattiello,Juventus,72,"LB, RB"
Nico Elvedi,Borussia Mönchengladbach,72,"CB, RB, CDM"
Elmir Nabiullin,Rubin Kazan,72,"LB, LM, LW"
Lukas Klostermann,RB Leipzig,72,RB
Timon Wellenreuther,FC Schalke 04,72,GK
Marlos Moreno,Deportivo de La Coruña,72,"LW, RW, ST"
Ádám Nagy,Bologna,72,CDM
Paul Nardi,Stade Rennais FC,72,GK
Ezequiel Ponce,Granada CF,72,ST
Orkan Çınar,Gaziantepspor,72,"RM, LM"
Onyinye Wilfred Ndidi,KRC Genk,72,"CDM, CM"
Chidozie Collins Awaziem,FC Porto,72,CB
Patrik Schick,Sampdoria,72,ST
Mohamed Elyounoussi,FC Basel 1893,72,"LM, RM, CAM"
Lenny Nangis,Sporting Club de Bastia,72,"LM, RM"
Calum Chambers,Middlesbrough,72,RB
Bryan Cristante,Pescara,72,"CM, CDM"
권창훈 权昶勋,Suwon Samsung Bluewings,72,"CM, CDM"
Marlon da Silva Barbosa,FC Barcelona,72,"CB, CDM"
Rolando Aarons,Newcastle United,72,LM
François Kamano,FC Girondins de Bordeaux,72,"RM, ST"
Sinan Gümüş,Galatasaray SK,72,"RM, LM"
